Source,Region,Sub-Region,Country,Drug-Group,Drug,SpecificDrugName,DrugState,Measurement,Sale ON,Typical average,From start ,To end,Purity,Type in which purity was checked,Year
ARQ,Europe,Western and Central Europe,Lithuania,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,7309.941492,4616.805153,10772.54536,,Price,2010
ARQ,Europe,Western and Central Europe,Lithuania,Cannabis-type,Hashish (resin),,,Gram,Street,13.08094793,7.694675254,15.38935051,,Price,2010
ARQ,Europe,Western and Central Europe,Lithuania,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,4.616805153,1.923668814,9.618344068,,Price,2010
ARQ,Europe,Western and Central Europe,Lithuania,ATS,Ecstasy-type substances,,Tablets,Tablet,Wholesale,2.308402576,1.154201288,3.847337627,,Price,2010
ARQ,Europe,Western and Central Europe,Lithuania,ATS,Methamphetamine,,,Gram,Street,12.69621417,7.694675254,19.23668814,,Price,2010
ARQ,Europe,Western and Central Europe,Lithuania,ATS,Methamphetamine,,,Kilogram,Wholesale,3847.337627,,,,Price,2010
ARQ,Europe,Western and Central Europe,Lithuania,ATS,Amphetamine,,,Gram,Street,11.92674664,3.847337627,19.23668814,,Price,2010
ARQ,Europe,Western and Central Europe,Lithuania,ATS,Amphetamine,,,Kilogram,Wholesale,3847.337627,2693.136339,6155.740203,,Price,2010
ARQ,Europe,Western and Central Europe,Luxembourg,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,,66.23569212,264.9427685,,Price,2010
ARQ,Europe,Western and Central Europe,Luxembourg,Opioids,Heroin,,,Gram,Street,,43.7155568,132.4713842,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,105.9771074,79.48283054,192.0835071,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Wholesale,79.48283054,79.48283054,79.48283054,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Opioids,Heroin,,,Gram,Street,96.70411049,79.48283054,119.2242458,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Opioids,Heroin,,,Kilogram,Wholesale,39741.41527,,,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Cannabis-type,Marijuana (herb),,,Gram,Street,33.11784606,19.87070764,37.09198759,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Cannabis-type,Hashish (resin),,,Gram,Street,22.52013532,7.948283054,33.11784606,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Cannabis-type,Hashish (resin),,,Gram,Wholesale,4.636498448,4.636498448,4.636498448,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,Hallucinogens,LSD,,,Unit,Street,26.49427685,19.87070764,33.11784606,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,13.24713842,7.948283054,17.22127995,,Price,2010
ARQ,Europe,Western and Central Europe,Malta,ATS,Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",,Unit,Street,47.68969832,23.84484916,92.72996897,,Price,2010
ARQ,Asia,East and South-East Asia,"China, Macao SAR",Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,310,250,375,,Price,2010
ARQ,Asia,East and South-East Asia,"China, Macao SAR",ATS,Methamphetamine,,,Gram,Street,18,12,25,,Price,2010
ARQ,Asia,East and South-East Asia,"China, Macao SAR",ATS,Methamphetamine,,Tablets,Tablet,Street,14.5,12.5,18,,Price,2010
ARQ,Asia,East and South-East Asia,"China, Macao SAR",Substances not under international control,Ketamine and phencyclidine-type substances,Ketamine,,Gram,Street,70,65,95,,Price,2010
ARQ,Asia,East and South-East Asia,"China, Macao SAR",Substances not under international control,Ketamine and phencyclidine-type substances,Ketamine,,Kilogram,Wholesale,4000,3700,4400,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,179.3400218,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Opioids,Heroin,,,Gram,Street,717.3600873,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Opioids,Illicit morphine,,,Milligram,Street,0.717360087,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Opioids,Opium,,,Gram,Street,71.73600873,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Cannabis-type,Cannabis oil,,,Capsule,Street,14.34720175,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Cannabis-type,Marijuana (herb),,,Gram,Street,14.34720175,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Hallucinogens,LSD,,,Tablet,Street,28.69440349,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,28.69440349,28.69440349,50.21520611,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,ATS,Methamphetamine,,,Gram,Street,573.8880698,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,ATS,Amphetamine,,,Gram,Street,215.2080262,,,,Price,2010
ARQ,Oceania,Australia and New Zealand,New Zealand,Sedatives and Tranquillizers,Sedatives and tranquillizers,,,Millilitre,Street,7.173600873,,,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,53.02500403,46.39687853,82.8515688,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,5799.609816,1657.031376,9942.188256,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Opioids,Heroin,Heroin no 3,,Gram,Street,53.02500403,49.71094128,66.28125504,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,22369.92358,13256.25101,31483.59614,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Cannabis-type,Marijuana (herb),,,Gram,Street,6.628125504,6.628125504,11.59921963,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,6628.125504,3314.062752,9942.188256,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Cannabis-type,Hashish (resin),,,Gram,Street,8.28515688,6.628125504,13.25625101,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,5799.609816,1657.031376,9942.188256,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,Hallucinogens,LSD,,,Piece,Street,6.628125504,6.628125504,8.28515688,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,1.657031376,1.325625101,2.651250202,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,ATS,Ecstasy-type substances,,Tablets,1000  tablets,Wholesale,1408.47667,497.1094128,2319.843926,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,ATS,Amphetamine,,,Gram,Street,16.57031376,13.25625101,19.88437651,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,ATS,Amphetamine,,,Kilogram,Wholesale,2734.10177,1491.328238,3976.875302,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,ATS,Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",,Gram,Street,13.25625101,11.59921963,19.88437651,,Price,2010
ARQ,Europe,Western and Central Europe,Poland,ATS,Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",,Kilogram,Wholesale,6628.125504,6628.125504,9942.188256,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,,105.9771074,158.9656611,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,,59612.12291,119224.2458,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Opioids,Heroin,Heroin no 3,,Gram,Street,,47.19955562,62.93318047,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,,15896.56611,26494.27685,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Opioids,Opium,,,Gram,Street,,12.5847815,25.169563,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Opioids,Opium,,,Kilogram,Wholesale,,7948.283054,10597.71074,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Cannabis-type,Marijuana (herb),,,Gram,Street,,12.5847815,25.169563,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,,2649.427685,6623.569212,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Cannabis-type,Hashish (resin),,,Gram,Street,,18.87717225,25.169563,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,,5298.855369,9272.996897,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Hallucinogens,LSD,,,Dose,Street,,25.169563,47.19955562,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,,12.5847815,25.169563,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,ATS,Ecstasy-type substances,,Tablets,1000  tablets,Wholesale,,4715.981279,9445.209696,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Substances not under international control,Other Plant-based substances,Mushrooms,,Gram,Street,,12.5847815,22.02601813,,Price,2010
ARQ,Europe,South-Eastern Europe,Romania,Sedatives and Tranquillizers,GHB,,,Millilitre,Street,,6.292390751,9.439910745,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,173.9863209,164.3038912,188.8239007,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,109331.6492,98716.83129,116872.213,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Heroin,,,Gram,Street,116.2882931,105.9779926,138.8585983,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Heroin,,,Kilogram,Wholesale,45257.59276,42552.79117,46684.84237,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Illicit morphine,,,Gram,Street,24.45391784,22.30593857,25.87488874,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Illicit morphine,,,Kilogram,Wholesale,14485.07996,9913.750477,18836.12591,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Other illicit opiates,Acetylised opium,,Gram,Street,72.56865349,37.4739768,100.1619257,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Opium,Including medicinal,,Gram,Street,41.90211868,33.73979746,52.01414417,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Other illicit opiates,Acetylised opium,,Kilogram,Wholesale,16184.95771,11488.71497,21702.85209,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Opium,Including medicinal,,Kilogram,Wholesale,21561.58114,19424.34177,23087.14211,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type,Cannabis oil,,,Gram,Street,25.44529289,16.52291746,35.06163085,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,13456.26398,11772.24823,143198.1774,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type,Marijuana (herb),,,Gram,Street,10.97121719,9.748521302,12.32609643,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,7069.594602,6504.411688,7859.951836,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type,Hashish (resin),,,Gram,Street,31.69095569,28.88205972,33.44238494,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,21997.95139,19277.2878,26248.30668,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Hallucinogens,LSD,,,Gram,Street,30.13780145,28.18809719,32.21968905,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Hallucinogens,LSD,,,Kilogram,Wholesale,24247.38137,16522.91746,29328.17849,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,ATS,Ecstasy-type substances,,,Gram,Street,57.49975277,43.88486878,71.90773679,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,29131.19227,14870.62572,46146.19526,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,ATS,Methamphetamine,,,Gram,Street,68.07441994,57.69802777,78.41776627,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,ATS,Methamphetamine,,,Kilogram,Wholesale,35864.64464,31760.6824,39190.04701,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,ATS,Amphetamine,,,Gram,Street,84.53124573,80.30137886,90.67777103,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,ATS,Amphetamine,,,Kilogram,Wholesale,49406.82779,32998.24892,86878.82184,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Pharmaceutical opioids,Methadone,,Gram,Street,201.2821805,184.4618505,213.5091394,,Price,2010
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Pharmaceutical opioids,Methadone,,Kilogram,Wholesale,116276.0661,95360.69629,143198.5078,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,92.72996897,52.98855369,132.4713842,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,72859.26133,52988.55369,92729.96897,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Opioids,Heroin,Heroin no 3,,Gram,Street,52.98855369,39.74141527,66.23569212,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,21195.42148,15896.56611,26494.27685,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Cannabis-type,Marijuana (herb),,,Gram,Street,8.610639975,3.974141527,13.24713842,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,2980.606145,1987.070764,3974.141527,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Cannabis-type,Hashish (resin),,,Gram,Street,14.57185227,9.272996897,19.87070764,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,7285.926133,3974.141527,10597.71074,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,8.610639975,3.974141527,13.24713842,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,ATS,Ecstasy-type substances,,Tablets,1000  tablets,Wholesale,4305.319988,1987.070764,6623.569212,,Price,2010
ARQ,Europe,Western and Central Europe,Slovenia,ATS,Amphetamine,,,Gram,Street,29.14370453,6.623569212,52.98855369,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,79.45633566,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,45034.30943,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,Heroin no 3,,Gram,Street,80.42337616,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,43993.08435,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,2911.721026,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,1188.268317,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,1916.86093,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,Hallucinogens,LSD,,,Dose,Street,15.41966958,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,13.64455283,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,ATS,Amphetamine,,,Gram,Street,34.94595005,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,ATS,Amphetamine,,Tablets,Tablet,Street,6.994489366,,,,Price,2010
ARQ,Europe,Western and Central Europe,Spain,ATS,Amphetamine,,,Kilogram,Wholesale,23436.8373,,,,Price,2010
ARQ,Asia,South Asia,Sri Lanka,Opioids,Heroin,,,Kilogram,Wholesale,42307.64317,26720.61674,57894.6696,,Price,2010
ARQ,Asia,South Asia,Sri Lanka,Opioids,Opium,,,Kilogram,Wholesale,8906.872247,8906.872247,8906.872247,,Price,2010
ARQ,Asia,South Asia,Sri Lanka,Cannabis-type,Marijuana (herb),,,Gram,Street,0.231578678,0.178137445,0.285019912,,Price,2010
ARQ,Asia,South Asia,Sri Lanka,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,142.5099559,106.882467,178.1374449,,Price,2010
ARQ,Asia,South Asia,Sri Lanka,Cannabis-type,Hashish (resin),,,Gram,Street,6.234810573,6.234810573,6.234810573,,Price,2010
ARQ,Asia,South Asia,Sri Lanka,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,4008.092511,4008.092511,4008.092511,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,110.5888827,86.39756458,165.883324,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Opioids,Heroin,Heroin no 3,,Gram,Street,152.0597137,69.11805167,414.70831,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Opioids,Heroin,Heroin no 4,,Gram,Street,276.4722067,124.412493,414.70831,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type,Marijuana (herb),,,Gram,Street,13.82361033,8.2941662,20.7354155,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type,Hashish (resin),,,Gram,Street,11.33536047,9.676527233,15.20597137,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Hallucinogens,LSD,,,Trip,Street,15.48244357,12.4412493,20.7354155,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Substances not under international control,Plant-based NPS,Khat,,Unit,Street,27.64722067,20.7354155,34.55902583,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,16.17362409,6.911805167,27.64722067,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,ATS,Amphetamine,,,Gram,Street,34.55902583,19.35305447,55.29444133,,Price,2010
ARQ,Europe,Western and Central Europe,Sweden,Sedatives and Tranquillizers,GHB,,,Unit,Street,5.529444133,2.764722067,6.911805167,,Price,2010
ARQ,Asia,Central Asia and Transcaucasia,Tajikistan,Opioids,Heroin,,,Kilogram,Wholesale,4000,3500,6000,,Price,2010
ARQ,Asia,Central Asia and Transcaucasia,Tajikistan,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,3000,2000,4000,,Price,2010
ARQ,Asia,Central Asia and Transcaucasia,Tajikistan,Opioids,Opium,,,Kilogram,Wholesale,300,250,1000,,Price,2010
ARQ,Asia,Central Asia and Transcaucasia,Tajikistan,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,200,100,600,,Price,2010
ARQ,Asia,Central Asia and Transcaucasia,Tajikistan,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,300,150,800,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,78.1581167,59.61212291,96.70411049,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,39741.41527,36164.6879,60208.24414,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Opioids,Heroin,Heroin no 3,,Gram,Street,31.1307753,14.57185227,47.68969832,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,8133.742992,6027.447983,21062.95009,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type,Marijuana (herb),,,Gram,Street,6.623569212,3.974141527,9.272996897,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,847.8168591,423.9084296,1510.17378,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type,Hashish (resin),,,Gram,Street,11.26006766,6.623569212,15.89656611,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,1510.17378,728.5926133,4821.958386,,Price,2010
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,9.272996897,5.298855369,13.24713842,,Price,2010
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,61.51742808,46.13807106,76.8967851,,Price,2010
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,76896.7851,69207.10659,84586.46361,,Price,2010
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,Heroin no 3,,Gram,Street,61.51742808,61.51742808,76.8967851,,Price,2010
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,32296.64974,26144.90693,38448.39255,,Price,2010
