lon,lat,locality,year,month,kingdom,class,family,genus,species
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea (Gunnerus) Foslie
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea (Gunnerus) Foslie
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
11.41989,58.22504,Unknown,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,havet vid Kullen,1906,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria cucullata (Le Jol.) Foslie
-1.950063,50.606792,Nearest Named Place: Peveril Point; Township: Swanage,1906,4.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,Rocky Point.,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
11.45769,58.24695,Fiskebäckskil,1906,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
11.44486,58.24867,Kristineberg,1906,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Sur le sable Argileux Arcachon (ile aux Oileaux).,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-64.935398,18.347276,the port,1906,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Bohuslän. Kristineberg,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Silver Spring,1906,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-71.416374,41.823767,Silver Springs,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,Sur le sable Argileux Arcachon (ile aux Oileaux).,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Bohuslän. Kristineberg,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
-71.366887,41.690521,"Rocky Point, on a rock near high water mark, forming a dense coating of short fronds with abundant large receptacles",1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-71.366887,41.690521,"Rocky Point, on a rock near high water mark, forming a dense coating of short fronds with abundant large receptacles",1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-71.366887,41.690521,"Rocky Point, on a rock near high water mark, forming a dense coating of short fronds with abundant large receptacles",1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
,,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. rotundatus Kjellman, 1890"
11.433333,58.25,Boh. Kristineberg,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.433333,58.25,Boh. Kristineberg,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
-71.363387,41.69149,Rocky Point,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-71.363387,41.69149,Rocky Point,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-71.363387,41.69149,"Rocky Point, RI",1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
,,Nieuwediep.,1906,4.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium fragile subsp. tomentosoides (Goor) P.C.Silva
,,"On a rock near high water mark, Rocky Point, Rhode Island.",1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,"On a rock near high water mark, Rocky Point, Rhode Island.",1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,Den Helder.,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
-71.433906,41.699941,Rocky Point,1906,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.44486,58.24867,Kristineberg,1906,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,"Noordzee bij Den Helder, leidam.",1906,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Noordzee bij Den Helder, Wierhoofd.",1906,5.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,Noordzee bij den Helder.,1906,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Noordzee bij Den Helder, Leidam.",1906,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
8.0,56.0,"Limfjorden, Glyngøre, outside Snave",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Mors, Nykøbing, Refshammer",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Nykøbing harbour",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Mors, Nykøbing, Refshammer",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Nykøbing, E of Ørodde",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Nykøbing harbour",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
11.28109,58.58563,Väderöarna,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
11.28109,58.58563,Väderöarna,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.537906,54.227621,,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.7,54.22,Nearest Named Place: Peel,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.7,54.22,Nearest Named Place: Peel,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.7,54.22,Nearest Named Place: Peel,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.7,54.22,Nearest Named Place: Peel,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Nykøbing,1906,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Limfjorden,1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"rochers de Vallières, prés de Royan (Charente infre.)",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
150.933305,-33.850893,,1906,6.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium fragile (Suringar) Hariot
,,"rochers de Vallières, prés de Royan (Charente infre.)",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"rochers de Vallières, prés de Royan (Charente infre.)",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Santa Catalina.,1906,6.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,"Rocher de Vallières, près Rotan (charente infre).",1906,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
8.0,56.0,"Limfjorden, Sallingsund outside Grynderup",1906,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,55.0,Juelsminde,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
11.418316,58.211964,No locality information available,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
11.59,58.24873,Högholmen,1906,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
17.82015,58.82504,Havsudden,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.49568,56.28471,Mölle,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.49568,56.28471,Mölle,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
11.418316,58.211964,No locality information available,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
12.49568,56.28471,Mölle,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
11.418316,58.211964,No locality information available,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
11.418316,58.211964,Skaftö,1906,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.44486,58.24867,Kristineberg,1906,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
11.0,58.0,Bh. Hamburgssund.,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,,1906,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Beaufort, North River",1906,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca var. latissima
11.17097,58.94664,Bojarkilen,1906,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-73.45,40.87,"Long Island, Cold Spring Harbor, Huntington",1906,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-76.618028,34.722103,"North River, Beaufort",1906,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca var. latissima
11.64522,57.6932,Hönö,1906,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.64522,57.6932,Hönö,1906,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.59,58.24873,Högholmen,1906,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,Gamoda,1906,8.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium fragile (Suringar) Hariot
11.0,55.0,"Sjælland, Rørvig",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,55.0,"Samsø, W of Vestborg Fyr",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,55.0,Endelave S of,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,55.0,Endelave S of,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,55.0,"Fyn, W of Fyns Hoved",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,55.0,"Fyn, W of Fyns Hoved",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,55.0,"Samsø, W of Vestborg Fyr",1906,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.0,55.0,"Fyn, W of Fyns Hoved",1906,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.0,55.0,"Sjælland, Rørvig",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
11.0,55.0,"Odden, outside Lumsås",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
10.0,55.0,Endelave S of,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
10.0,55.0,Endelave S of,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
10.0,55.0,"Fyn, W of Fyns Hoved",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
10.0,55.0,"Fyn, W of Fyns Hoved",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
11.0,55.0,"Odden, outside Lumsås",1906,8.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
11.0,58.0,"Bohuslän, Qville sn., Hamburgssund.",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
11.0,57.0,Öckerö.,1906,8.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-4.122771,50.349493,Nearest Named Place: Jennycliff Bay; Township: Plymouth,1906,8.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea (Gunnerus) Foslie
,,,1906,8.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium fragile subsp. fragile
,,Belle ile en mer,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.45,40.87,"Long Island, Cold Spring Harbor, Huntington",1906,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Belle ile en mer,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.339537,43.443567,"Biddeford Pool, Biddeford, ME",1906,8.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-70.372395,43.514855,"Old Orchard Beach, ME",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.372395,43.514855,"Old Orchard Beach, ME",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.372395,43.514855,"Old Orchard Beach, ME",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.372395,43.514855,"Old Orchard Beach, ME",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.372395,43.514855,"Old Orchard Beach, ME",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Belle ile en mer.,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Vlissingen.,1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Beaufort, N.C. - Harbor.",1906,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Vaucottes (Seine Inf),1906,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
5.324722,60.391111,Bergen,1906,9.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,Sur les pignots des pares a huitres[?] Arcachon.,1906,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Sur la vase, Arcachon (ile aux Oileaux).",1906,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus lutarius (Chauv.) Kütz.
,,Bohuslän. Kristineberg,1906,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.372395,43.514855,"Old Orchard Beach, ME",1906,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Arcachon.,1906,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Algues marines du golfe de Gascogne, Sur le Sable argileux, Arcachon (ile aux Oiseaux).",1906,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Akashi,1906,10.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium fragile (Suringar) Hariot
1.000595,51.027298,Nearest Named Place: Dymchurch,1906,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.0,56.0,Skåne Hafsviken vid Mölle,1906,,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
12.0,56.0,Skåne Hafsviken vid Mölle,1906,,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
12.0,56.0,Skåne Hafsviken vid Mölle,1906,,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
12.0,56.0,"Skåne, hafsviken vid Mölle.",1906,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
13.0,55.0,"Skåne, Hafsviken vid Mölle.",1906,,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,,1906,,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"La Punta, near Callao",1907,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca var. rigida
-77.947238,18.45252,Bogue Islands,1907,1.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,"Sur la vase, Arcachon (ile aux Oileaux).",1907,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus lutarius (Chauv.) Kütz.
,,,1907,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.674178,41.524694,Woods Hole,1907,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.674178,41.524694,Woods Hole,1907,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-70.674178,41.524694,Woods Hole,1907,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus f. limicola F.S.Collins, 1906"
,,"Nieuwediep, den Helder, binnehaven.",1907,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
13.088588,54.315823,Baltic Sea,1907,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
13.088588,54.315823,Baltic Sea,1907,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
18.15186,56.92163,Hoburgs fyr,1907,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,,1907,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-125.546362,48.941604,Vancouver Island,1907,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus inflatus L.
-125.546362,48.941604,Vancouver Island,1907,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus inflatus L.
-70.661171,41.529297,Woods Hole,1907,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.623363,58.342011,Engene ved Hesnes,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
8.623363,58.342011,Engene ved Hesnes,1907,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
8.623363,58.342011,Engene ved Hesnes,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.623363,58.342011,Engene ved Hesnes,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
9.73,55.5,Middelfart,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
10.0,57.0,Skagen Havn,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,57.0,Skagen Havn,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,57.0,"Skagerak, W of Skagens Fyr",1907,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.0,57.0,"Skagerak, Skægbanken NE of Hirtshals",1907,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.0,57.0,"Kattegat, E of Skagen",1907,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
9.73,55.5,Middelfart,1907,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
10.0,57.0,Skagen Havn,1907,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) Kuntze
12.0,55.0,"Øresund, Vedbæk, outside",1907,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) Kuntze
11.44486,58.24867,Kristineberg,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,,1907,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,Höjholmen,1907,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,"Beaufort, North River",1907,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca var. latissima
-73.45,40.87,"Long Island, Cold Spring Harbor, Huntington",1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,North River,1907,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.661171,41.529297,Woods Hole,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.661171,41.529297,Woods Hole,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.520401,40.900098,"Cold Spring Harbor, Centre Island",1907,7.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,[data not captured],1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Glengariff Larbour.,1907,7.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) Kuntze
,,Glengariff harbour.,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,Glengariff harbour.,1907,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,,1907,8.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium fragile (Suringar) Hariot
9.16363,58.635702,Flatskjærene,1907,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
-18.68,76.769997,Danmarks Havn,1907,8.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria grandifolia J.Agardh
12.12543,57.35042,Åsa,1907,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
12.12543,57.35042,Åsa,1907,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
11.28109,58.58563,Väderöarna,1907,8.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
,,"Beaufort, town marsh",1907,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,"Beaufort, Bogue Beach",1907,8.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,"Beaufort, Bogue Beach",1907,8.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,"Beaufort, Bogue Beach",1907,8.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
16.365267,56.66443,"Småland, Kalmar",1907,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-73.45,40.87,"Long Island, Cold Spring Harbor, Huntington",1907,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-76.671597,34.712662,"Town Marsh, Beaufort",1907,8.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
12.12543,57.35042,Åsa,1907,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
12.12543,57.35042,Åsa,1907,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
-18.620001,76.699997,"Langs Cap Bismarck, Halvø",1907,9.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria grandifolia J.Agardh
-18.620001,76.699997,"Langs Cap Bismarck, Halvø",1907,9.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria grandifolia J.Agardh
,,Chilca Bay,1907,9.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,"In 1 ½ fathoms, Bay of Chilca.",1907,9.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,Sur le sable Argileux Arcachon (ile aux Oileaux).,1907,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,sur les perets des Villas Arcachons.,1907,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,sur les perets des Villas Arcachon.,1907,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,"Algues marines du golfe de Gascogne, Arcachon (ile aux Oiseaux).",1907,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Sur la vase, Arcachon (ile aux Oileaux).",1907,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus lutarius (Chauv.) Kütz.
,,"Sur la vase, Arcachon (ile aux Oileaux).",1907,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus lutarius (Chauv.) Kütz.
,,Sur le sable Argileux Arcachon (ile aux Oileaux).,1907,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Algues marines du golfe de Cascogne, Sur le Sable argileux, Arcachon (ile aux Oiseaux).",1907,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
