,VEHICLE_OWNERSHIP,VEHICLE_YEAR,ID_VEHICULO,ID
2081,1.0,after 2015,FH7Y9OHPD2,642405
2082,0.0,before 2015,MOB1O9AYFS,734738
2083,1.0,before 2015,WFLILNXGT9,722357
2084,1.0,after 2015,UXDADVF5PX,755140
2085,0.0,before 2015,OC0YK0O0MH,989076
2086,1.0,after 2015,8P1RY966PS,684778
2087,1.0,after 2015,X9WVH9TQGU,943932
2088,0.0,before 2015,8U1F70SZ9A,50084
2089,1.0,before 2015,1TMC7TRSDN,845620
2090,1.0,before 2015,DBE1ACVGNI,934382
2091,1.0,before 2015,I79BOX8K41,765151
2092,1.0,before 2015,QFOSB60SD8,364440
2093,1.0,before 2015,XO1174ZWUM,743449
2094,1.0,before 2015,3EC2Q3JP4F,189983
2095,1.0,before 2015,G5ZZUQ666D,39529
2096,0.0,before 2015,1NYPSFB1AQ,982534
2097,1.0,before 2015,2TU6897IYV,230922
2098,1.0,before 2015,E40ML92O3C,466162
2099,0.0,before 2015,7EHF51TMIJ,873153
2100,1.0,after 2015,PAHCU6PNVQ,29449
2101,1.0,before 2015,7RJF2TXI74,459304
2102,1.0,after 2015,IGV3DU821A,149754
2103,0.0,before 2015,6I36W57WA9,143460
2104,0.0,before 2015,OUHZ1TXWNN,100663
2105,1.0,before 2015,TFMLTFXMX9,723172
2106,1.0,before 2015,PGMI948V0W,375459
2107,1.0,before 2015,5J9C11MQ7C,375184
2108,1.0,before 2015,7Z2NWG0X35,137374
2109,0.0,before 2015,FE6UU8238K,257003
2110,1.0,after 2015,8LNMK6YBI0,293988
2111,0.0,before 2015,N2CEEACDRZ,893885
2112,1.0,after 2015,GS52UJ6EJ2,619329
2113,0.0,before 2015,UUWONXT2SE,356221
2114,1.0,before 2015,90FMNMJVKQ,263650
2115,0.0,before 2015,BXTEKQLWSI,26068
2116,1.0,before 2015,KM7MSNVHC4,488670
2117,1.0,before 2015,SG0UUE68TY,539261
2118,0.0,after 2015,QYCJQKNKSP,582320
2119,1.0,before 2015,4HWNAAEFMP,923366
2120,1.0,after 2015,JNPV0T4VTR,542
2121,1.0,after 2015,FCOUXOLPX2,609396
2122,0.0,before 2015,06TFNGEXIM,207095
2123,1.0,after 2015,MJKLMEE5T7,370509
2124,1.0,before 2015,ONT0290C76,414418
2125,1.0,before 2015,APD2QHACPJ,210455
2126,0.0,before 2015,44KQ1GO768,277877
2127,1.0,before 2015,6A7F1I72JU,867133
2128,1.0,before 2015,YLYDDNH2D5,75850
2129,1.0,after 2015,RNBSYP6OQC,730488
2130,1.0,before 2015,KQEQ6JS338,261354
2131,1.0,before 2015,W4SCAJHXD0,605330
2132,1.0,before 2015,WTQRNAITH9,946135
2133,0.0,after 2015,WGHTB5R3GN,583046
2134,0.0,before 2015,VX0YBR0JI0,17273
2135,1.0,after 2015,9Q1LJY3A6U,355449
2136,1.0,before 2015,4TMDX0P70T,640219
2137,1.0,before 2015,LEKZQ8RCFU,239558
2138,1.0,before 2015,PRV8D351DW,524634
2139,0.0,before 2015,KEGD5GPJX1,171568
2140,1.0,after 2015,UZ7RHWVTTD,375322
2141,1.0,before 2015,IAG2XC1WPE,639474
2142,0.0,after 2015,JZQ7FPNWJX,855355
2143,0.0,before 2015,2OTNZU7W61,293072
2144,1.0,after 2015,TRKTWMRO57,528528
2145,1.0,before 2015,EWA1EOVEQX,458933
2146,1.0,after 2015,WD3T3H5VM9,495705
2147,1.0,before 2015,MIDEE6UUGV,475525
2148,0.0,after 2015,8489UZAAOU,98072
2149,1.0,before 2015,W12IBEMI57,326875
2150,1.0,before 2015,5UTRE10SMU,173718
2151,0.0,before 2015,TA04TXY2FY,255141
2152,0.0,before 2015,I45L643EST,255200
2153,1.0,before 2015,HJ3467UL0E,438776
2154,1.0,before 2015,CWRX411XMV,710221
2155,0.0,after 2015,HRPO6XHUYB,144117
2156,1.0,before 2015,D3A31XOH04,66238
2157,1.0,before 2015,YQUNHO1HEO,909696
2158,1.0,before 2015,T4FZURY8YQ,80686
2159,0.0,before 2015,NNCTHOHLAL,19144
2160,1.0,before 2015,0ZL75QV0VB,839917
2161,0.0,after 2015,XRQJADTYYH,778159
2162,1.0,after 2015,V3XX36I1YG,452828
2163,0.0,before 2015,M22I8F6W5U,476160
2164,0.0,before 2015,VAMNOLQGV3,515497
2165,0.0,before 2015,PBGQ3A28KR,413160
2166,1.0,after 2015,V9UF5DH5T6,977402
2167,1.0,before 2015,V2HMEOP6RQ,144033
2168,1.0,after 2015,UQQZPSYW9Q,901502
2169,1.0,after 2015,KVL2JFZ74P,379539
2170,1.0,before 2015,NZ3WI9S3TT,450283
2171,1.0,before 2015,G5NHLMGZBB,266757
2172,1.0,after 2015,CSL41V61QZ,934754
2173,0.0,before 2015,NHQB4HLUI4,131347
2174,1.0,after 2015,1VU5K0N0Z8,104918
2175,1.0,before 2015,PN5UI5LQQM,478922
2176,1.0,before 2015,NOM39MCHZG,81923
2177,0.0,after 2015,1WNBCVBZQQ,858902
2178,1.0,before 2015,MRDC733D02,103963
2179,0.0,before 2015,YX8F505GHJ,13158
2180,1.0,before 2015,ALAL98GKW7,403612
2181,1.0,after 2015,0ARRDODIZ8,161526
2182,1.0,after 2015,Y645EN6T23,347548
2183,0.0,before 2015,MHMHN2W6WX,440831
2184,1.0,before 2015,TTZM492398,170034
2185,1.0,before 2015,A59WBPLDQL,280967
2186,1.0,after 2015,2HZ5GKL86F,36103
2187,1.0,before 2015,GZ0MDXBMLX,97567
2188,0.0,before 2015,W4MAFMABKS,407469
2189,1.0,before 2015,3R07782PP3,909401
2190,1.0,before 2015,OKB2M0XFO0,900406
2191,1.0,before 2015,MTIGPH20UU,729740
2192,1.0,before 2015,70ZSZMOM17,631763
2193,1.0,after 2015,C751AWHG4N,349786
2194,0.0,before 2015,5OACA7JAOT,999259
2195,1.0,before 2015,E4U3T7BYRF,648626
2196,1.0,before 2015,Y129K86D02,63413
2197,0.0,before 2015,DR3QDI3UUH,380598
2198,1.0,before 2015,8PJ9MKR40J,816809
2199,0.0,before 2015,UNVN6AB85B,149377
2200,0.0,after 2015,USEJ7XELBO,950482
2201,1.0,before 2015,SJEUMR9MXN,493793
2202,1.0,after 2015,HIO6BZAD65,565846
2203,1.0,before 2015,6W7AY9PD73,816988
2204,1.0,before 2015,9NH1ACVZ9S,483195
2205,1.0,after 2015,K2GHW21YOX,644057
2206,1.0,before 2015,AMJPX2BTH9,465420
2207,1.0,before 2015,HL3VRUU9SA,626247
2208,1.0,before 2015,UTQM9JGWEC,703897
2209,0.0,after 2015,C0YS991VBQ,221270
2210,1.0,after 2015,GMWM21ZDUD,484719
2211,0.0,before 2015,8FO1DL0LDU,511641
2212,1.0,after 2015,WGW5YUL0M1,838182
2213,1.0,before 2015,ODEQMYNT1L,621495
2214,0.0,before 2015,XOCLGWM92R,564107
2215,0.0,before 2015,M6ZZUDG1G8,880485
2216,1.0,before 2015,A5H2H8XZ9G,912800
2217,1.0,before 2015,UROL8YUZXJ,594112
2218,1.0,after 2015,WM6Q6462VB,431366
2219,1.0,after 2015,JSCQMKSS4L,526718
2220,1.0,before 2015,JAMY01GF4X,129218
2221,1.0,after 2015,IML2X5V8MA,952652
2222,1.0,before 2015,Z0UUE7BI2H,698612
2223,1.0,after 2015,YRXAHBO10Q,468417
2224,1.0,after 2015,34NNY1LSP0,458061
2225,1.0,before 2015,Q8AZA51UG4,989175
2226,1.0,after 2015,QK0IHKPW5J,628739
2227,1.0,after 2015,T3VQHKSROU,325475
2228,0.0,before 2015,2IJ4D1HGEU,81498
2229,1.0,before 2015,VW1WEPNBXK,401212
2230,0.0,before 2015,1BDORC6453,647537
2231,0.0,before 2015,CMGZR74J7J,212191
2232,1.0,before 2015,AEM2OUWG6U,734069
2233,1.0,before 2015,T4SZ56BAA4,772679
2234,0.0,before 2015,DEQAS4D91W,990504
2235,0.0,before 2015,F2SVZ8MUI5,586583
2236,1.0,after 2015,W4G3X4XEDA,857839
2237,0.0,after 2015,054K10YO1K,865298
2238,1.0,before 2015,AVLNFMLRUY,235795
2239,1.0,before 2015,YY1902WOT3,386754
2240,1.0,before 2015,LJ80Y9UCFX,104558
2241,1.0,after 2015,ZES7SEKECP,132255
2242,1.0,after 2015,VQM3P3A9NQ,21679
2243,1.0,before 2015,O4IV7IYKGI,826621
2244,1.0,after 2015,X33HKNOWU8,479665
2245,1.0,before 2015,2PUNKEQFTR,472052
2246,1.0,before 2015,PJRWGV3IVN,62534
2247,1.0,before 2015,USOC7P464U,793551
2248,0.0,before 2015,6WT5AD0797,716599
2249,1.0,after 2015,4O026L4UW7,280162
2250,1.0,before 2015,RFU54BG3PI,601572
2251,1.0,after 2015,9SPG60I271,229398
2252,0.0,before 2015,0SKI1J62B5,818352
2253,1.0,before 2015,Q6WNPMM2IH,845185
2254,1.0,after 2015,DKGCYUSRWS,292794
2255,1.0,after 2015,II4F0Q1QXQ,96177
2256,0.0,before 2015,4K5GL6GZ6I,527103
2257,0.0,before 2015,LEN1H94POQ,879618
2258,0.0,before 2015,ZALVTIAY3X,16371
2259,1.0,before 2015,AZ37EWFJMW,402250
2260,1.0,before 2015,J0BEZS86YG,696770
2261,1.0,before 2015,RDT1PBO7NJ,987946
2262,1.0,before 2015,L2PPPDS9MB,695567
2263,1.0,before 2015,6YJSR56P6M,658273
2264,1.0,before 2015,WIDVRLDZLA,628348
2265,1.0,after 2015,BBMA9DENBC,631499
2266,0.0,before 2015,11TTM64YM5,55559
2267,1.0,before 2015,7F3OCQ80ZL,491394
2268,1.0,before 2015,SL1WQT8T27,896754
2269,1.0,after 2015,GGH9V2LLLM,8055
2270,1.0,before 2015,RAUDIH2JIB,229715
2271,1.0,after 2015,S56C59AWR1,361925
2272,1.0,after 2015,4X19D62GDW,216068
2273,1.0,before 2015,XA03QU4RHX,325967
2274,1.0,after 2015,VAJ4KG22LH,950010
2275,1.0,before 2015,OYTTZO3Z9P,168357
2276,1.0,after 2015,JBRGCYGWQ5,777567
2277,1.0,after 2015,5GPLHNQHL6,695357
2278,1.0,before 2015,LGCVN9HVON,62619
2279,1.0,before 2015,PPANIPAXFS,241008
2280,0.0,before 2015,JIQXMEFGJO,464427
2281,1.0,before 2015,LSWH16FIHF,269292
2282,1.0,before 2015,Z1T8B9TGGA,422409
2283,0.0,before 2015,5CLQOT1C54,850789
2284,1.0,before 2015,0CUYRROU8P,29071
2285,1.0,before 2015,XJNMFT5I0Z,233968
2286,1.0,before 2015,0Y0Z4ZV4ZS,312512
2287,1.0,before 2015,2SB6NDMK80,67903
2288,1.0,before 2015,6SP50TMMOE,847188
2289,0.0,before 2015,DS2CXN0QUQ,243725
2290,1.0,before 2015,3BRTDX9N5Z,450086
2291,1.0,after 2015,2USYKC270B,997850
2292,1.0,before 2015,UK6EDJSQGL,927473
2293,1.0,after 2015,RJ9OACJ5FT,232741
2294,0.0,before 2015,B1P3IV0BA9,753926
2295,1.0,before 2015,E9T1ECQWLE,125369
2296,1.0,before 2015,1MNR7NCV8O,851148
2297,1.0,after 2015,CUB8X11PXJ,995068
2298,1.0,before 2015,GZN8MFCHOX,636096
2299,0.0,after 2015,WGWK4I8KI5,544712
2300,0.0,before 2015,O6OHHVR578,985586
2301,1.0,before 2015,1NRXOBX0AP,249454
2302,0.0,before 2015,AC5VOS4C19,750382
2303,1.0,before 2015,LVCHNL1AGW,26981
2304,1.0,before 2015,ZDDJA8HDJU,860859
2305,1.0,after 2015,DC8ERL9LJP,409904
2306,1.0,before 2015,GTWXKUPUBY,560905
2307,1.0,before 2015,3C85DRVUUJ,639208
2308,0.0,before 2015,38EKLAB68L,461832
2309,1.0,before 2015,HYQLP2V23C,685981
2310,0.0,before 2015,087RCQRYBJ,114845
2311,1.0,after 2015,KG3MP556LB,491567
2312,1.0,before 2015,2H9AYJ9ZKJ,605113
2313,0.0,after 2015,S06WIELIA3,613485
2314,1.0,before 2015,GG1AWKDJ5B,20220
2315,0.0,before 2015,QA9D27602M,601107
2316,1.0,before 2015,7B2APZLTND,203166
2317,1.0,after 2015,ACAFMAGM2T,966351
2318,0.0,after 2015,HL06T858PK,238538
2319,1.0,before 2015,HMIDZPCCQM,95325
2320,0.0,before 2015,Y42W5Z2ZDU,687774
2321,1.0,before 2015,54DGCJH87U,801363
2322,1.0,before 2015,RI8SA5J76Z,897844
2323,1.0,after 2015,4T4WQCNVXA,539454
2324,0.0,before 2015,39E9A1FBPU,347529
2325,0.0,before 2015,SM7Z29AJ2L,449629
2326,1.0,before 2015,0GAT9OY962,622612
2327,0.0,before 2015,NFWI9LECX2,453408
2328,1.0,before 2015,Q4E88R4VVJ,359855
2329,0.0,before 2015,VMB0LIH73D,96104
2330,0.0,before 2015,WN1TX37BO5,163488
2331,0.0,after 2015,AZ3XOTOTP6,826934
2332,1.0,after 2015,KPYFXX6L78,66535
2333,0.0,before 2015,QSNHA6UNOS,715538
2334,0.0,before 2015,9YK3KL52MI,438501
2335,0.0,after 2015,D4EK8SVQR2,153771
2336,1.0,after 2015,XXL70SMVB4,586374
2337,1.0,after 2015,RDY8IKOMXN,139478
2338,1.0,after 2015,3IJB890XOM,115279
2339,0.0,before 2015,F4HQYK66AT,298157
2340,0.0,before 2015,5XDQTX1PK6,194823
2341,1.0,before 2015,HNBEKMAJC5,466860
2342,0.0,before 2015,04Z0R7LR9D,896944
2343,0.0,before 2015,EHT7SFWTU9,920115
2344,1.0,before 2015,QCB1XX9P4S,450963
2345,1.0,before 2015,DEIOJZ3TJV,143988
2346,1.0,before 2015,MOGV1L7TY8,209390
2347,1.0,before 2015,NM1IR3C4GZ,186796
2348,1.0,before 2015,SJKFBZAYCQ,138845
2349,1.0,after 2015,QOA5NIWIY6,85869
2350,1.0,before 2015,C6II29QU0U,598245
2351,1.0,after 2015,BLWJ61UA5Z,540591
2352,0.0,before 2015,WDQBJX00ZM,155014
2353,0.0,before 2015,W930T09OME,157378
2354,1.0,before 2015,GK6TWFGQ0M,735199
2355,1.0,before 2015,TXDAANHUK7,641142
2356,1.0,before 2015,BVU3XH3IL0,320298
2357,1.0,before 2015,JEA4IFP8C1,683156
2358,1.0,before 2015,3A3FWBCZME,271405
2359,1.0,before 2015,LUHWKB40PA,827716
2360,1.0,after 2015,IUDNX805V9,802738
2361,1.0,before 2015,4V0HSZ5H34,954381
2362,0.0,before 2015,8WX3LI8YRZ,929575
2363,1.0,before 2015,LRCSSPGYQV,641920
2364,1.0,after 2015,GMOFRFB0WU,26559
2365,1.0,before 2015,OJ38KE2VCB,217294
2366,0.0,before 2015,QM28N3K722,294060
2367,1.0,before 2015,CWTQU1QY5E,189528
2368,1.0,before 2015,WVNDSB37CJ,600813
2369,0.0,before 2015,98NBXR9MVN,727706
2370,0.0,before 2015,DYVGLHP34A,696360
2371,1.0,before 2015,OBF0CLC81S,604990
2372,1.0,before 2015,6U6JQHIJCH,519746
2373,1.0,after 2015,7YSVQQBYU5,332791
2374,1.0,after 2015,Z4L5ZSNFBZ,246486
2375,1.0,after 2015,3Q049HWQG0,41036
2376,1.0,before 2015,07J8OQOILM,7905
2377,1.0,after 2015,S8MSF7A2CO,113252
2378,1.0,before 2015,03XDLWU6ZS,929235
2379,1.0,before 2015,WG8TSV4OPH,318763
2380,1.0,after 2015,0W34BJP07W,870749
2381,1.0,before 2015,MOX2QIFON4,85101
2382,1.0,before 2015,JDLQ3KQOI9,196030
2383,1.0,after 2015,Q7SRQ1HE9Y,293682
2384,1.0,before 2015,NHULEGT8HS,365256
2385,1.0,before 2015,JPUKMV6HH4,981883
2386,0.0,before 2015,F1XFOABK52,423263
2387,0.0,before 2015,XEXHPKF2ZB,779137
2388,1.0,after 2015,Q567T6IKN6,306489
2389,1.0,after 2015,ZTXYIDURWI,515280
2390,1.0,after 2015,UFHHDVWE3K,446330
2391,1.0,before 2015,FM55JPGLQX,373235
2392,0.0,after 2015,MW4UOFGM4G,374072
2393,1.0,after 2015,MUWFTGV2JY,336053
2394,0.0,before 2015,H71GE099UC,708613
2395,0.0,before 2015,D0OR4BBR8T,514864
2396,0.0,before 2015,3V6021R4BE,133216
2397,1.0,after 2015,5ZF53LGS2W,201228
2398,0.0,after 2015,DL2QIZ7HRY,65912
2399,1.0,before 2015,F14RH28Q9F,84403
2400,1.0,after 2015,75Q3LLO8SY,372035
2401,0.0,before 2015,G38MMV27LX,714609
2402,1.0,before 2015,K0L9T68O93,861873
2403,1.0,after 2015,L9XGPDJHR7,201430
2404,1.0,before 2015,9DSVE88H40,917512
2405,0.0,before 2015,I65V321654,821738
2406,1.0,before 2015,18YFCIFLUK,481960
2407,0.0,before 2015,UA8TDIFS6B,430928
2408,0.0,after 2015,QR2THJ14LO,335937
2409,1.0,before 2015,YME6BUWG49,741717
2410,0.0,before 2015,PFD28COIDS,32471
2411,0.0,before 2015,FQHNW2RA6Y,483065
2412,1.0,after 2015,8APNCISL5E,791926
2413,1.0,before 2015,77XSKLOSSR,768656
2414,0.0,before 2015,SLMIYY344V,251082
2415,0.0,before 2015,S585KHNAI7,859653
2416,1.0,after 2015,ACU8K941Q8,986376
2417,0.0,after 2015,I1IIX9HPJ0,146993
2418,1.0,before 2015,R5OVFKYX2J,38823
2419,1.0,after 2015,VQQ21LCCKK,697272
2420,0.0,after 2015,VYQ28URFQS,546944
2421,0.0,after 2015,Q4Y5N677W2,89035
2422,0.0,before 2015,7NLOLIPCNB,905425
2423,0.0,before 2015,ESK3VKTUUT,723028
2424,0.0,after 2015,6F33X94NB9,866196
2425,1.0,before 2015,ZMVUYDQ4JY,975805
2426,1.0,before 2015,A18Z199FBT,124495
2427,0.0,after 2015,NRVDDHU1WX,728398
2428,1.0,before 2015,W1MUHKF54Q,251778
2429,1.0,before 2015,OET7TCZPL4,587520
2430,1.0,before 2015,GDL5XSN4RR,906069
2431,1.0,before 2015,2567930H9G,742822
2432,1.0,after 2015,0W2HF3C3VO,321760
2433,0.0,before 2015,3P267LR4V1,253738
2434,0.0,after 2015,PQG8VMNLZD,684569
2435,0.0,after 2015,ET2EGUC33C,814717
2436,1.0,after 2015,YVSB6HEB1A,408905
2437,1.0,before 2015,AFPJ7UESBN,521762
2438,1.0,before 2015,Z2YNOKE18W,595172
2439,1.0,after 2015,9IP71JLAWB,996412
2440,1.0,before 2015,8K7CL1MJ6K,307599
2441,0.0,before 2015,TLMH4M2PUI,407608
2442,1.0,before 2015,P8NNRYO8ZV,377806
2443,1.0,after 2015,IEW4PHDBL9,496158
2444,0.0,after 2015,X19RAC9D58,731992
2445,1.0,before 2015,36AS1AP40E,604531
2446,1.0,after 2015,BM9IB9PW34,88703
2447,0.0,before 2015,ASI1N52JZ2,608612
2448,1.0,before 2015,AEAZP6ZPO8,192887
2449,1.0,before 2015,70NS3KH2FS,996686
2450,0.0,after 2015,3EYLBFO9YJ,285246
2451,0.0,before 2015,QQKZ9F5TWP,114770
2452,1.0,before 2015,EC0OG9CR9V,298416
2453,1.0,after 2015,95Z00DQFIU,490886
2454,1.0,after 2015,LXLPI64NX9,605508
2455,1.0,after 2015,3W8GG0GJG3,717225
2456,1.0,before 2015,S4EF78VTDB,191501
2457,1.0,before 2015,LYEKSXPCQ2,359804
2458,1.0,before 2015,XXEOL7E8I0,408507
2459,0.0,before 2015,J6WJB4PAWZ,786837
2460,0.0,before 2015,Q9JHYVQUUD,864007
2461,1.0,after 2015,F9ULD8PSRG,144357
2462,0.0,before 2015,ABV8NXLQO5,850079
2463,1.0,after 2015,25LX0IONVP,338489
2464,1.0,before 2015,K8URMPBZZ9,281285
2465,1.0,before 2015,VJVN90M7YM,703713
2466,1.0,after 2015,MS1ZV0GBVP,946205
2467,1.0,after 2015,H0UYMFHQ8U,741619
2468,1.0,after 2015,P27VRTW092,432684
2469,1.0,before 2015,OP25ACB1QG,424224
2470,0.0,before 2015,CJTI2C06XE,804251
2471,1.0,before 2015,BKGZ6T3HF3,611990
2472,0.0,before 2015,B0EAVJKY41,868539
2473,1.0,before 2015,PEDFV4NDIA,705254
2474,0.0,before 2015,3NF1R9T9P4,103781
2475,1.0,before 2015,SQ7WRM0OQJ,156431
2476,1.0,before 2015,32JRVG9L0K,532528
2477,0.0,after 2015,J36AMA5A5K,678798
2478,1.0,after 2015,88H9NCXUSL,629251
2479,0.0,before 2015,PI5T219R81,991745
2480,0.0,after 2015,UTHPWM706A,259052
2481,1.0,before 2015,D3A1KWCTT9,535774
2482,1.0,after 2015,T8AZMDN924,893383
2483,1.0,before 2015,QA621T1PU5,721594
2484,1.0,after 2015,OGVTRS6JL4,673511
2485,1.0,before 2015,WI8QUED2LD,883553
2486,1.0,before 2015,M9VESM88W1,605412
2487,0.0,before 2015,L1RZFKGAZP,530755
2488,1.0,before 2015,N5V2JW4FMK,795950
2489,1.0,before 2015,NDHYV2ZAHE,418382
2490,0.0,after 2015,KGSODHKN8Q,826866
2491,1.0,after 2015,DNX72AR5KH,512870
2492,1.0,before 2015,OJ3C6Y7BEB,548322
2493,1.0,before 2015,TGP17108PL,88259
2494,1.0,before 2015,K51HKK35AJ,949000
2495,1.0,before 2015,XZJSPHYPI8,440086
2496,1.0,before 2015,2Q4UN93Q53,167040
2497,1.0,before 2015,A4WETBLABB,631893
2498,0.0,before 2015,FR5GGD5JJJ,264695
2499,1.0,before 2015,4Y3ZHP798M,986522
2500,1.0,before 2015,APS1PRHE0O,182355
2501,1.0,after 2015,CGRJ7ZP57B,393949
2502,1.0,after 2015,QT19HE7Y4T,635062
2503,1.0,after 2015,6Z5GITG11R,631402
2504,1.0,after 2015,33CZAOPE5M,800070
2505,1.0,before 2015,P300UAMUU0,114349
2506,1.0,before 2015,VFD3HCBG4U,681452
2507,1.0,before 2015,WO79RH6ML3,183339
2508,0.0,before 2015,V5X1E4O8JN,442082
2509,0.0,before 2015,OW2GACFE93,608830
2510,1.0,before 2015,GT5DD7KH1Y,906476
2511,0.0,before 2015,G90GI9RRNY,743872
2512,0.0,after 2015,HJ41J21V8V,691177
2513,1.0,after 2015,5ZB3B84P50,853993
2514,0.0,before 2015,DRQPZQHA8J,773278
2515,0.0,before 2015,6MTZM1OM34,32277
2516,0.0,before 2015,FZFJTKQ713,290900
2517,0.0,before 2015,0BG0PMQRLY,417562
2518,0.0,after 2015,CG18MOEZSC,459817
2519,1.0,after 2015,TZ4W9XTEUM,582212
2520,1.0,after 2015,RD6NSJ7BTL,761268
2521,0.0,before 2015,UWIDQOKNTE,73883
2522,1.0,before 2015,V119JGS3SG,137899
2523,1.0,before 2015,LKERHLYY7R,77030
2524,0.0,before 2015,8S8ED2R3FU,615853
2525,1.0,before 2015,FGN8088MPY,985369
2526,0.0,after 2015,R9DBR82TIX,738452
2527,0.0,before 2015,680EW5FTSE,158468
2528,1.0,after 2015,OYZUS6UHXP,874967
2529,1.0,before 2015,JOVW0I9X7W,898437
2530,1.0,before 2015,2WHWCXZCKG,987238
2531,0.0,before 2015,X2ALW9WGXB,217175
2532,0.0,before 2015,UBRVHNWBA9,831517
2533,1.0,before 2015,H8IFSOJ9TS,990159
2534,1.0,after 2015,EQ8N499T9E,507656
2535,1.0,before 2015,FFEN1UJOTX,167289
2536,0.0,before 2015,L4XPIC2A7B,764678
2537,1.0,before 2015,OO6V72JNOV,86144
2538,1.0,before 2015,30P6CQA3TR,381675
2539,0.0,before 2015,V6VL2XO9R4,509621
2540,1.0,before 2015,46OF2FX0N0,39077
2541,0.0,before 2015,SRD2RMN5HT,922550
2542,1.0,before 2015,8EBSTB1QRT,529598
2543,1.0,before 2015,YV15SM2I3J,132062
2544,1.0,before 2015,4IO7TY3MDX,726729
2545,1.0,before 2015,124NZPKHWI,469900
2546,1.0,before 2015,9A7FZUXB9B,205785
2547,1.0,before 2015,YX0APBLQEY,891551
2548,0.0,before 2015,CSLN7RGGIG,378713
2549,1.0,after 2015,BDMVK2AMA8,158167
2550,1.0,before 2015,H3ROUVALJB,434663
2551,1.0,before 2015,UX1I3P2XCP,636547
2552,0.0,before 2015,POIR15VV05,603489
2553,0.0,before 2015,MWTYB342VW,861072
2554,1.0,after 2015,04MV5D2TNA,823976
2555,0.0,before 2015,EHEJGB0YAX,455772
2556,1.0,after 2015,3FNTD7MEH0,647248
2557,0.0,before 2015,9GVTRR1A6T,712569
2558,1.0,before 2015,ZIK19AE5FN,213810
2559,1.0,before 2015,SIED1JXXRA,158376
2560,1.0,after 2015,5NPIU2VRON,427006
2561,1.0,before 2015,BMUJXGCNY6,63974
2562,0.0,before 2015,IGQ2CUJMEV,550637
2563,1.0,after 2015,PGE7LNEO04,805276
2564,1.0,after 2015,K023PY3LZU,583101
2565,0.0,before 2015,VQHS6VOCUS,668720
2566,1.0,before 2015,PEV949WP5F,607845
2567,1.0,after 2015,CV7HLSXSR1,670700
2568,1.0,before 2015,T7S21TSZVU,326011
2569,1.0,after 2015,872HRZYZ41,945740
2570,1.0,before 2015,HYY2QG9S6U,344794
2571,1.0,before 2015,ZEKC0MCOPX,177148
2572,1.0,before 2015,8MF35MS5KL,128172
2573,1.0,before 2015,5NLJGT880F,277895
2574,1.0,before 2015,9BL0MV247C,289373
2575,1.0,before 2015,0G5UGPNHYB,150711
2576,1.0,before 2015,8L3RHPIDN0,973965
2577,1.0,before 2015,076YV4FSN3,430755
2578,1.0,after 2015,MDK13JUP72,916023
2579,1.0,before 2015,M3GRWZWOD5,719837
2580,0.0,before 2015,K84FO2B0RM,23290
2581,0.0,before 2015,DXVJTUWJ4D,244
2582,0.0,after 2015,9KVEQJRFFL,953565
2583,1.0,before 2015,KT3HZGF86T,502316
2584,1.0,after 2015,UAC9FQHGW1,322456
2585,1.0,before 2015,S4UZS7TYE0,47765
2586,0.0,before 2015,Y2ESM8SAFB,81259
2587,1.0,before 2015,OWZN651RYD,727756
2588,1.0,before 2015,KQMNFDV0KS,230667
2589,1.0,before 2015,MX2QEOSEER,622522
2590,1.0,before 2015,1VLCUABRFS,984445
2591,1.0,before 2015,QW2DQ5Y881,367434
2592,1.0,after 2015,KWR2TV1JVA,71781
2593,1.0,before 2015,98J56I1C1M,294545
2594,1.0,after 2015,TKPQSEV62C,829301
2595,1.0,after 2015,IWBFO0Y5KR,241827
2596,0.0,before 2015,T2YKQ710K2,164581
2597,0.0,before 2015,3NGPAST27Z,266689
2598,1.0,before 2015,CB44L3MKGV,314491
2599,1.0,before 2015,CJ6FKN031E,264561
2600,0.0,before 2015,1X2XFRKUB5,375365
2601,1.0,after 2015,9B7DVLBDN1,607639
2602,1.0,after 2015,M9V2TAJIBN,331100
2603,0.0,after 2015,1BSAHE1YW3,30599
2604,1.0,after 2015,5FLX8CYDR7,957199
2605,1.0,before 2015,3IGDYTAA0X,73810
2606,1.0,before 2015,HGMHSAICTM,217333
2607,1.0,after 2015,OACQ1JLTTF,377949
2608,1.0,before 2015,UYBEE5H3AD,465150
2609,1.0,before 2015,WLRRSL8B8Q,465998
2610,1.0,after 2015,XD6AZGQT2V,866608
2611,1.0,before 2015,MQV5PABP90,65518
2612,1.0,after 2015,5D4Z6PK9LI,342272
2613,1.0,before 2015,TF9YILASYB,647035
2614,1.0,before 2015,MVWI346099,961078
2615,1.0,before 2015,MA0PS8727A,918977
2616,1.0,before 2015,ZTPPJI6WMW,66436
2617,0.0,before 2015,CHIVJLHGKA,998817
2618,1.0,after 2015,ZY2G19MWRR,991767
2619,1.0,after 2015,311OVBHSU3,718329
2620,0.0,before 2015,QL79UJ52LD,35676
2621,1.0,before 2015,M63PDN1XIN,149822
2622,0.0,before 2015,7GUNIBNDVV,154730
2623,1.0,before 2015,W2XIZ9O51W,138404
2624,1.0,before 2015,H4FMFIVYHB,39769
2625,1.0,before 2015,4RFBMKHHKC,353313
2626,1.0,before 2015,BAOB0286EU,384750
2627,1.0,before 2015,6PIP7MEL2C,702990
