,ID,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,MARRIED,CHILDREN,INCOME,POSTAL_CODE
3364,858383,female,majority,10-19y,high school,0.0,0.0,middle class,32765
3365,562215,male,majority,10-19y,high school,0.0,1.0,working class,10238
3366,348406,female,majority,30y+,university,1.0,1.0,upper class,10238
3367,223874,female,majority,20-29y,high school,1.0,1.0,upper class,10238
3368,670671,female,majority,10-19y,university,0.0,1.0,middle class,92101
3369,55029,male,majority,30y+,university,1.0,1.0,upper class,10238
3370,970812,male,majority,0-9y,high school,1.0,0.0,working class,10238
3371,313597,female,majority,10-19y,high school,1.0,1.0,middle class,10238
3372,885413,male,majority,20-29y,high school,1.0,1.0,upper class,32765
3373,331717,female,majority,20-29y,high school,0.0,1.0,upper class,10238
3374,546066,male,majority,20-29y,university,1.0,1.0,middle class,10238
3375,241602,female,majority,20-29y,high school,1.0,1.0,working class,10238
3376,58611,female,majority,0-9y,high school,0.0,0.0,poverty,10238
3377,284693,male,majority,20-29y,high school,1.0,1.0,upper class,32765
3378,406911,female,majority,20-29y,university,1.0,1.0,upper class,92101
3379,651187,male,minority,10-19y,high school,1.0,1.0,working class,32765
3380,121455,female,majority,20-29y,university,0.0,1.0,upper class,32765
3381,385088,female,majority,20-29y,university,0.0,1.0,upper class,21217
3382,279900,female,majority,0-9y,university,1.0,1.0,upper class,10238
3383,134885,female,majority,20-29y,university,1.0,1.0,upper class,10238
3384,512014,male,majority,30y+,high school,0.0,1.0,middle class,32765
3385,265296,female,majority,20-29y,high school,0.0,1.0,working class,32765
3386,217013,female,majority,0-9y,high school,0.0,0.0,upper class,10238
3387,840029,female,minority,10-19y,none,0.0,1.0,poverty,10238
3388,160496,male,majority,0-9y,university,1.0,1.0,middle class,10238
3389,117854,female,majority,20-29y,high school,1.0,1.0,upper class,32765
3390,901560,female,majority,0-9y,high school,0.0,1.0,poverty,10238
3391,154719,female,majority,0-9y,high school,0.0,0.0,poverty,10238
3392,426660,female,majority,10-19y,high school,0.0,1.0,working class,10238
3393,954393,male,majority,0-9y,university,0.0,0.0,working class,10238
3394,826430,male,majority,30y+,university,0.0,1.0,upper class,10238
3395,7136,male,majority,10-19y,university,0.0,0.0,upper class,32765
3396,883151,female,majority,0-9y,none,0.0,0.0,poverty,10238
3397,724812,male,majority,10-19y,university,0.0,1.0,middle class,10238
3398,526446,male,majority,10-19y,none,0.0,0.0,working class,10238
3399,536859,male,majority,10-19y,none,0.0,1.0,middle class,10238
3400,846922,male,majority,30y+,university,1.0,1.0,upper class,10238
3401,414497,male,majority,10-19y,university,1.0,1.0,upper class,10238
3402,956324,female,majority,0-9y,none,0.0,0.0,poverty,10238
3403,5356,female,majority,10-19y,university,1.0,1.0,middle class,10238
3404,673789,male,majority,10-19y,university,0.0,1.0,upper class,10238
3405,835185,female,majority,30y+,university,1.0,1.0,upper class,32765
3406,665587,female,majority,30y+,high school,1.0,1.0,poverty,10238
3407,926255,female,majority,30y+,university,1.0,0.0,upper class,10238
3408,671866,female,majority,0-9y,high school,0.0,0.0,poverty,10238
3409,818651,male,majority,30y+,university,1.0,1.0,upper class,10238
3410,104504,female,majority,10-19y,university,1.0,1.0,upper class,10238
3411,92947,male,majority,10-19y,university,1.0,1.0,upper class,10238
3412,853140,female,majority,10-19y,none,0.0,0.0,poverty,10238
3413,75292,male,majority,0-9y,university,1.0,1.0,upper class,10238
3414,17757,male,majority,0-9y,university,0.0,0.0,upper class,10238
3415,732445,male,majority,10-19y,university,0.0,1.0,upper class,10238
3416,700012,female,majority,10-19y,high school,0.0,0.0,poverty,10238
3417,480946,female,majority,30y+,none,1.0,1.0,working class,10238
3418,338849,male,majority,0-9y,university,1.0,1.0,upper class,32765
3419,176252,female,majority,30y+,high school,0.0,1.0,upper class,10238
3420,661119,female,majority,30y+,university,0.0,1.0,upper class,32765
3421,118562,male,majority,0-9y,university,0.0,1.0,working class,10238
3422,518429,female,majority,10-19y,high school,1.0,0.0,working class,10238
3423,177932,female,majority,20-29y,university,1.0,0.0,upper class,10238
3424,951200,female,majority,0-9y,none,1.0,1.0,working class,10238
3425,124952,male,majority,10-19y,high school,0.0,0.0,working class,10238
3426,736300,female,majority,0-9y,high school,0.0,1.0,working class,10238
3427,775850,female,majority,20-29y,university,1.0,1.0,upper class,10238
3428,918411,female,majority,0-9y,university,1.0,1.0,poverty,32765
3429,62951,male,majority,20-29y,high school,0.0,1.0,working class,10238
3430,894365,male,majority,20-29y,university,0.0,1.0,middle class,10238
3431,498013,male,majority,0-9y,high school,1.0,1.0,working class,10238
3432,492027,female,majority,30y+,university,1.0,1.0,upper class,10238
3433,421501,male,majority,10-19y,high school,0.0,0.0,poverty,10238
3434,391790,female,majority,30y+,university,0.0,1.0,upper class,10238
3435,483150,female,majority,10-19y,high school,0.0,1.0,middle class,10238
3436,544105,male,majority,30y+,university,0.0,1.0,upper class,10238
3437,656765,female,majority,20-29y,high school,1.0,1.0,middle class,10238
3438,411305,male,majority,10-19y,high school,0.0,1.0,upper class,10238
3439,899957,female,minority,20-29y,university,0.0,1.0,upper class,10238
3440,765054,male,majority,0-9y,university,0.0,0.0,upper class,32765
3441,214387,male,minority,10-19y,high school,1.0,1.0,middle class,10238
3442,138709,male,majority,10-19y,high school,1.0,1.0,middle class,32765
3443,991422,female,majority,10-19y,high school,0.0,1.0,upper class,10238
3444,234822,female,majority,20-29y,high school,1.0,1.0,upper class,92101
3445,402141,female,majority,0-9y,high school,0.0,0.0,poverty,10238
3446,137113,male,majority,0-9y,high school,1.0,0.0,working class,10238
3447,399360,male,minority,0-9y,high school,0.0,1.0,working class,10238
3448,839097,female,majority,10-19y,university,0.0,1.0,upper class,10238
3449,275011,male,majority,0-9y,none,0.0,1.0,poverty,10238
3450,111182,female,minority,0-9y,none,0.0,1.0,poverty,10238
3451,979571,male,majority,0-9y,university,1.0,1.0,upper class,10238
3452,824392,female,majority,10-19y,high school,0.0,1.0,working class,10238
3453,271708,female,majority,0-9y,high school,0.0,0.0,working class,10238
3454,738117,female,majority,10-19y,high school,0.0,0.0,middle class,32765
3455,4674,female,majority,0-9y,none,0.0,0.0,poverty,10238
3456,484360,male,majority,0-9y,none,0.0,1.0,working class,32765
3457,256125,male,minority,10-19y,high school,0.0,1.0,working class,32765
3458,1860,female,majority,10-19y,high school,1.0,1.0,poverty,10238
3459,774955,male,majority,0-9y,high school,0.0,0.0,poverty,10238
3460,902171,female,majority,20-29y,high school,0.0,1.0,middle class,32765
3461,92154,female,majority,10-19y,high school,0.0,0.0,working class,10238
3462,869590,female,majority,10-19y,high school,1.0,0.0,poverty,10238
3463,241812,male,majority,30y+,high school,1.0,1.0,upper class,10238
3464,120172,female,majority,20-29y,university,0.0,1.0,upper class,10238
3465,114396,female,minority,0-9y,none,1.0,0.0,poverty,10238
3466,235565,male,majority,10-19y,university,1.0,1.0,middle class,10238
3467,709079,male,majority,10-19y,high school,0.0,0.0,upper class,10238
3468,807469,female,majority,0-9y,high school,0.0,0.0,working class,10238
3469,745550,female,majority,20-29y,university,1.0,1.0,upper class,10238
3470,431246,female,majority,20-29y,university,1.0,1.0,middle class,32765
3471,577466,female,majority,10-19y,high school,0.0,0.0,middle class,10238
3472,917746,male,majority,10-19y,university,1.0,1.0,upper class,10238
3473,590563,male,majority,0-9y,none,0.0,1.0,working class,10238
3474,64441,female,majority,10-19y,high school,1.0,1.0,middle class,10238
3475,835670,male,majority,0-9y,high school,0.0,1.0,poverty,10238
3476,879740,female,majority,0-9y,none,0.0,0.0,poverty,10238
3477,647400,male,minority,10-19y,university,0.0,1.0,upper class,32765
3478,296290,male,majority,30y+,university,1.0,1.0,upper class,10238
3479,125,male,majority,20-29y,university,0.0,0.0,upper class,10238
3480,237207,female,minority,0-9y,none,1.0,1.0,upper class,10238
3481,201045,male,majority,10-19y,high school,1.0,1.0,middle class,10238
3482,882194,male,minority,30y+,none,1.0,1.0,middle class,10238
3483,84792,female,majority,10-19y,university,0.0,0.0,upper class,10238
3484,986022,female,majority,10-19y,university,0.0,0.0,upper class,10238
3485,834556,male,majority,10-19y,university,0.0,0.0,upper class,10238
3486,485331,female,majority,0-9y,high school,1.0,1.0,upper class,10238
3487,226594,male,majority,0-9y,high school,0.0,0.0,poverty,10238
3488,517553,female,majority,10-19y,university,1.0,1.0,upper class,10238
3489,836552,female,majority,0-9y,university,0.0,1.0,upper class,10238
3490,411187,female,majority,20-29y,none,1.0,0.0,poverty,32765
3491,390473,male,majority,10-19y,high school,0.0,1.0,working class,10238
3492,519204,male,majority,30y+,high school,1.0,1.0,middle class,32765
3493,217191,female,minority,10-19y,high school,0.0,1.0,working class,32765
3494,258047,male,majority,10-19y,high school,1.0,0.0,upper class,10238
3495,325099,male,majority,0-9y,university,1.0,1.0,upper class,32765
3496,515041,male,minority,10-19y,university,0.0,1.0,upper class,32765
3497,138634,female,majority,10-19y,high school,0.0,1.0,middle class,32765
3498,525952,female,majority,10-19y,high school,0.0,1.0,poverty,10238
3499,456744,female,majority,20-29y,high school,0.0,1.0,upper class,10238
3500,616112,female,majority,30y+,university,1.0,1.0,upper class,32765
3501,438934,male,majority,0-9y,none,1.0,1.0,poverty,10238
3502,816289,female,majority,20-29y,high school,1.0,1.0,middle class,10238
3503,902497,female,majority,20-29y,none,0.0,0.0,working class,32765
3504,745710,female,majority,10-19y,high school,0.0,1.0,middle class,32765
3505,291841,male,majority,0-9y,university,0.0,0.0,upper class,10238
3506,304155,female,majority,0-9y,high school,1.0,1.0,middle class,10238
3507,397691,male,majority,0-9y,none,0.0,1.0,working class,10238
3508,513497,male,majority,0-9y,university,0.0,0.0,poverty,32765
3509,429844,female,majority,0-9y,high school,0.0,1.0,middle class,32765
3510,41172,female,majority,30y+,high school,1.0,1.0,upper class,10238
3511,180109,female,majority,30y+,university,0.0,1.0,upper class,10238
3512,694257,female,majority,10-19y,university,1.0,0.0,middle class,10238
3513,993828,female,majority,20-29y,high school,0.0,1.0,upper class,92101
3514,32768,male,majority,30y+,university,1.0,1.0,upper class,32765
3515,927948,male,majority,20-29y,university,1.0,1.0,upper class,10238
3516,843957,male,majority,20-29y,university,0.0,1.0,upper class,10238
3517,982817,male,majority,20-29y,university,0.0,1.0,middle class,32765
3518,267138,female,majority,20-29y,none,0.0,1.0,middle class,10238
3519,83055,male,majority,10-19y,university,1.0,1.0,upper class,10238
3520,573543,male,majority,20-29y,university,1.0,1.0,upper class,32765
3521,943535,female,minority,0-9y,none,0.0,0.0,poverty,32765
3522,497172,female,majority,10-19y,university,1.0,1.0,upper class,32765
3523,299935,male,majority,20-29y,university,0.0,0.0,upper class,32765
3524,440590,female,majority,10-19y,high school,0.0,0.0,poverty,10238
3525,700611,female,majority,10-19y,none,1.0,1.0,poverty,10238
3526,879310,female,majority,20-29y,high school,1.0,1.0,upper class,32765
3527,488800,female,majority,20-29y,none,1.0,1.0,upper class,10238
3528,565200,male,majority,0-9y,university,0.0,1.0,middle class,10238
3529,376048,female,majority,10-19y,none,1.0,1.0,working class,32765
3530,917911,female,majority,30y+,high school,1.0,1.0,upper class,32765
3531,571417,female,minority,30y+,university,0.0,1.0,upper class,10238
3532,224530,female,majority,0-9y,none,0.0,1.0,poverty,32765
3533,940251,male,majority,20-29y,university,1.0,1.0,upper class,32765
3534,633889,female,majority,10-19y,university,0.0,0.0,poverty,10238
3535,400248,female,majority,20-29y,high school,1.0,1.0,upper class,10238
3536,142871,male,majority,0-9y,university,1.0,1.0,upper class,10238
3537,415986,female,majority,10-19y,high school,0.0,1.0,middle class,92101
3538,504513,female,majority,20-29y,high school,0.0,1.0,upper class,92101
3539,400674,male,majority,10-19y,university,1.0,1.0,working class,32765
3540,914938,female,majority,20-29y,university,0.0,1.0,upper class,32765
3541,79654,female,majority,10-19y,university,1.0,0.0,upper class,32765
3542,469152,male,majority,10-19y,university,0.0,0.0,upper class,10238
3543,408070,male,majority,10-19y,high school,0.0,0.0,upper class,10238
3544,965482,male,majority,10-19y,high school,0.0,0.0,poverty,10238
3545,299496,male,majority,30y+,university,1.0,1.0,upper class,10238
3546,425386,female,majority,0-9y,high school,1.0,1.0,upper class,10238
3547,24737,female,majority,20-29y,none,0.0,1.0,poverty,32765
3548,84888,female,majority,10-19y,none,0.0,1.0,poverty,10238
3549,865228,female,majority,20-29y,university,1.0,1.0,upper class,10238
3550,327702,male,majority,10-19y,none,0.0,1.0,poverty,10238
3551,463081,male,majority,10-19y,university,1.0,1.0,upper class,32765
3552,811798,male,majority,0-9y,university,0.0,0.0,upper class,32765
3553,54618,male,minority,30y+,none,1.0,1.0,upper class,10238
3554,90516,male,majority,0-9y,high school,1.0,1.0,poverty,32765
3555,104957,female,minority,10-19y,none,1.0,1.0,poverty,32765
3556,897733,female,majority,20-29y,university,0.0,1.0,upper class,10238
3557,271211,male,majority,10-19y,high school,1.0,1.0,middle class,10238
3558,211880,female,majority,0-9y,high school,0.0,1.0,upper class,10238
3559,547709,female,majority,10-19y,university,0.0,1.0,middle class,10238
3560,162303,male,majority,0-9y,university,0.0,1.0,upper class,10238
3561,425445,female,minority,10-19y,none,0.0,1.0,working class,10238
3562,665093,male,majority,10-19y,high school,1.0,1.0,upper class,32765
3563,127455,female,majority,10-19y,high school,0.0,1.0,middle class,32765
3564,24977,female,majority,0-9y,high school,0.0,0.0,poverty,32765
3565,906776,female,majority,10-19y,university,1.0,0.0,upper class,32765
3566,679945,female,majority,10-19y,university,0.0,0.0,upper class,10238
3567,745764,male,majority,0-9y,none,0.0,1.0,poverty,10238
3568,441427,male,majority,0-9y,high school,1.0,0.0,poverty,32765
3569,113390,female,minority,20-29y,high school,0.0,1.0,working class,21217
3570,757285,male,majority,10-19y,high school,1.0,0.0,middle class,10238
3571,929532,male,majority,10-19y,university,1.0,1.0,middle class,32765
3572,711782,female,majority,10-19y,high school,1.0,1.0,upper class,10238
3573,427048,female,majority,20-29y,university,0.0,1.0,upper class,10238
3574,552585,male,minority,10-19y,high school,1.0,0.0,upper class,10238
3575,671756,male,majority,10-19y,university,1.0,1.0,middle class,32765
3576,870832,female,majority,10-19y,high school,1.0,1.0,upper class,32765
3577,894644,female,majority,0-9y,university,1.0,1.0,working class,10238
3578,594948,male,majority,20-29y,high school,1.0,1.0,upper class,10238
3579,816776,female,majority,10-19y,high school,1.0,1.0,upper class,10238
3580,212863,female,majority,10-19y,high school,1.0,1.0,middle class,21217
3581,30802,female,majority,0-9y,university,1.0,1.0,upper class,10238
3582,280788,female,minority,0-9y,high school,1.0,0.0,working class,10238
3583,502421,female,majority,30y+,high school,1.0,1.0,upper class,10238
3584,772803,male,majority,0-9y,high school,0.0,1.0,middle class,32765
3585,498020,female,majority,30y+,university,1.0,1.0,upper class,10238
3586,262959,female,majority,0-9y,none,0.0,1.0,poverty,10238
3587,568672,female,majority,30y+,university,1.0,1.0,upper class,10238
3588,826315,male,majority,0-9y,high school,1.0,1.0,working class,10238
3589,950796,male,majority,20-29y,university,1.0,1.0,upper class,10238
3590,961602,male,majority,0-9y,high school,0.0,1.0,poverty,92101
3591,676952,male,majority,10-19y,high school,1.0,1.0,middle class,10238
3592,325771,male,majority,0-9y,high school,0.0,1.0,middle class,10238
3593,604631,male,majority,0-9y,university,1.0,1.0,upper class,10238
3594,620243,male,minority,30y+,university,1.0,1.0,upper class,10238
3595,197062,male,minority,0-9y,none,0.0,1.0,poverty,10238
3596,684675,female,minority,0-9y,high school,0.0,0.0,working class,32765
3597,704595,male,minority,20-29y,university,1.0,1.0,upper class,10238
