,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
1087,67954,MI,F,313.0,159.0,256.0,220.0,274.0,7661.0,16.25,35.0
1088,93809,IL,M,1059.0,334.0,513.0,392.0,528.0,17632.0,7.583333333,10.0
1089,109520,LA,M,687.0,257.0,310.0,291.0,328.0,10271.0,9.0,15.0
1090,76051,IA,M,397.0,248.0,270.0,296.0,313.0,10348.0,14.4,20.0
1091,145521,CA,F,2516.0,595.0,649.0,641.0,691.0,22684.0,13.65517241,16.0
1092,87533,MT,feamale,747.0,289.0,318.0,347.0,387.0,14744.0,11.625,5.0
1093,82026,WI,F,506.0,270.0,323.0,326.0,346.0,12940.0,8.6,12.0
1094,97055,IL,F,412.0,311.0,354.0,342.0,380.0,,9.333333333,22.0
1095,74701,MI,F,360.0,,239.0,233.0,267.0,9463.0,9.142857143,20.0
1096,183374,WA,male,423.0,208.0,229.0,261.0,296.0,9445.0,4.380952381,10.0
1097,28565,GA,F,745.0,304.0,275.0,353.0,342.0,14465.0,5.166666667,7.0
1098,139628,NM,M,691.0,284.0,294.0,319.0,337.0,11852.0,17.16,20.0
1099,113686,OK,J,657.0,358.0,366.0,357.0,366.0,10889.0,10.0,15.0
1100,123862,TX,F,978.0,428.0,559.0,475.0,609.0,23102.0,4.333333333,3.0
1101,151629,CA,F,1586.0,308.0,321.0,337.0,369.0,,9.5,15.0
1102,5404,LA,U,,291.0,302.0,317.0,331.0,,17.53846154,10.0
1103,150516,CA,F,3304.0,567.0,614.0,629.0,669.0,21745.0,,25.0
1104,31911,VA,F,800.0,294.0,358.0,333.0,376.0,,4.285714286,5.0
1105,2379,MI,M,1596.0,549.0,603.0,631.0,672.0,23345.0,10.875,10.0
1106,151455,CA,F,2105.0,301.0,314.0,372.0,395.0,13279.0,15.33333333,20.0
1107,90499,IL,F,1480.0,560.0,684.0,635.0,718.0,22088.0,7.617021277,10.0
1108,177307,OR,F,585.0,216.0,266.0,255.0,292.0,10423.0,9.727272727,10.0
1109,65423,MI,F,1033.0,488.0,611.0,565.0,651.0,22157.0,10.33333333,10.0
1110,95800,IL,M,340.0,147.0,178.0,217.0,252.0,7173.0,,20.0
1111,91965,IL,F,1708.0,342.0,413.0,374.0,455.0,21795.0,12.6875,16.0
1112,104721,KS,F,1419.0,694.0,698.0,766.0,777.0,25024.0,7.363636364,10.0
1113,165177,CA,F,,563.0,593.0,572.0,599.0,18228.0,10.81818182,5.0
1114,156929,CA,U,2688.0,306.0,367.0,418.0,449.0,24944.0,8.642857143,15.0
1115,52549,TN,M,556.0,202.0,346.0,270.0,389.0,14382.0,13.11111111,30.0
1116,51706,TN,M,972.0,193.0,278.0,281.0,318.0,8716.0,11.42857143,15.0
1117,117969,TX,F,498.0,227.0,278.0,282.0,315.0,10907.0,7.454545455,9.0
1118,2235,FL,M,878.0,285.0,331.0,349.0,410.0,16534.0,10.47058824,12.0
1119,161023,CA,M,883.0,281.0,333.0,315.0,362.0,,14.85714286,20.0
1120,139887,NM,F,670.0,231.0,287.0,282.0,290.0,9443.0,11.66666667,20.0
1121,186212,NM,M,589.0,270.0,317.0,292.0,325.0,10889.0,8.588235294,7.0
1122,162759,CA,F,2620.0,481.0,490.0,519.0,523.0,16047.0,14.42857143,18.0
1123,95654,IL,M,677.0,426.0,466.0,442.0,489.0,18718.0,10.66666667,20.0
1124,101774,MO,F,464.0,164.0,257.0,224.0,285.0,9685.0,8.222222222,8.0
1125,21710,NC,M,600.0,257.0,308.0,292.0,349.0,12433.0,9.52631579,10.0
1126,65565,MI,F,707.0,282.0,393.0,383.0,474.0,15832.0,4.176470588,10.0
1127,171631,CA,F,1537.0,495.0,509.0,528.0,,17689.0,11.19230769,10.0
1128,24869,SC,F,682.0,366.0,464.0,421.0,498.0,14538.0,8.0,8.0
1129,129846,SD,M,867.0,483.0,492.0,524.0,536.0,18757.0,12.5,11.0
1130,150379,CA,F,1943.0,312.0,353.0,355.0,381.0,16083.0,,20.0
1131,36590,FL,M,1037.0,439.0,456.0,511.0,529.0,18050.0,10.0,10.0
1132,59744,IN,F,595.0,284.0,317.0,333.0,406.0,13860.0,9.0,16.0
1133,31893,IL,F,375.0,267.0,270.0,295.0,296.0,8354.0,20.0,20.0
1134,46884,AL,F,397.0,,329.0,336.0,386.0,13233.0,9.777777778,15.0
1135,66745,MI,F,584.0,283.0,386.0,307.0,386.0,14843.0,15.0,5.0
1136,10709,WA,F,534.0,206.0,231.0,248.0,272.0,9104.0,13.55555556,23.0
1137,73984,MI,M,362.0,209.0,235.0,246.0,275.0,8558.0,9.722222222,10.0
1138,27597,GA,M,991.0,493.0,506.0,532.0,548.0,17344.0,5.8,9.0
1139,150587,CA,U,1805.0,398.0,394.0,441.0,447.0,14703.0,10.66666667,20.0
1140,187191,GA,F,,436.0,594.0,584.0,764.0,35502.0,15.0,25.0
1141,85357,MN,F,476.0,202.0,274.0,236.0,,10581.0,10.73333333,15.0
1142,156866,CA,M,3393.0,537.0,553.0,589.0,580.0,22083.0,20.0,25.0
1143,164513,AE,F,0.0,0.0,0.0,0.0,0.0,0.0,12.5,50.0
1144,163369,CA,F,2250.0,181.0,159.0,192.0,167.0,11346.0,6.0,6.0
1145,551,TX,F,340.0,180.0,227.0,235.0,279.0,9343.0,15.33333333,20.0
1146,18750,NC,female,482.0,302.0,328.0,396.0,462.0,15573.0,12.5,20.0
1147,81277,WI,F,322.0,233.0,258.0,291.0,320.0,10317.0,15.0,25.0
1148,128121,TX,F,655.0,406.0,432.0,430.0,481.0,,9.0,10.0
1149,84199,MN,F,908.0,487.0,482.0,499.0,493.0,14526.0,5.090909091,5.0
1150,183476,WA,F,718.0,471.0,508.0,497.0,541.0,18190.0,11.07692308,25.0
1151,162994,CA,M,2750.0,252.0,332.0,302.0,392.0,19558.0,10.66666667,10.0
1152,32040,GA,M,397.0,184.0,219.0,237.0,285.0,9831.0,9.333333333,20.0
1153,65968,MI,M,1040.0,220.0,309.0,256.0,278.0,,7.9375,9.0
1154,135896,Arizona,M,675.0,186.0,238.0,207.0,265.0,11355.0,6.111111111,2.0
1155,46461,FL,M,719.0,381.0,398.0,389.0,410.0,13552.0,11.33333333,12.0
1156,2396,FL,F,588.0,233.0,249.0,254.0,266.0,10309.0,8.333333333,5.0
1157,93500,IL,F,1053.0,368.0,419.0,402.0,465.0,15176.0,8.333333333,10.0
1158,90899,IL,F,419.0,279.0,295.0,296.0,303.0,7285.0,12.0,17.0
1159,116542,TX,U,481.0,172.0,218.0,227.0,264.0,,15.0,20.0
1160,29868,GA,F,803.0,397.0,407.0,432.0,441.0,15380.0,20.0,25.0
1161,171521,CA,F,886.0,318.0,339.0,360.0,388.0,12332.0,5.222222222,6.0
1162,18953,NC,female,1093.0,580.0,587.0,629.0,636.0,,7.333333333,11.0
1163,102780,MO,F,257.0,148.0,264.0,194.0,273.0,10050.0,10.125,16.0
1164,136372,Arizona,M,1453.0,419.0,426.0,486.0,497.0,24530.0,25.0,10.0
1165,19581,NC,female,821.0,427.0,433.0,456.0,475.0,15937.0,6.654411765,25.0
1166,121410,TX,M,931.0,416.0,636.0,543.0,725.0,29273.0,15.0,15.0
1167,99736,MO,F,496.0,330.0,,360.0,390.0,13546.0,5.571428571,20.0
1168,54441,MS,female,463.0,181.0,231.0,227.0,258.0,8369.0,12.75,30.0
1169,144735,CA,F,5649.0,750.0,828.0,801.0,888.0,37961.0,8.615384615,10.0
1170,39257,FL,J,1093.0,364.0,424.0,,441.0,15640.0,9.25,25.0
1171,136716,Arizona,M,852.0,344.0,450.0,394.0,498.0,,12.5,25.0
1172,145310,CA,F,3100.0,133.0,488.0,306.0,497.0,18262.0,18.33333333,20.0
1173,40351,FL,F,1074.0,505.0,524.0,528.0,553.0,16470.0,28.0,30.0
1174,43321,FL,F,1452.0,352.0,397.0,410.0,467.0,20619.0,,25.0
1175,14009,MI,F,813.0,246.0,263.0,297.0,313.0,11406.0,9.25,3.0
1176,187517,TX,M,333.0,205.0,219.0,278.0,319.0,10286.0,,25.0
1177,22924,SC,F,536.0,261.0,296.0,278.0,307.0,8438.0,4.944444444,10.0
1178,65124,MI,F,850.0,484.0,501.0,465.0,495.0,17174.0,8.230769231,5.0
1179,98437,IL,F,443.0,268.0,347.0,320.0,380.0,12966.0,5.727272727,10.0
1180,54369,MS,M,467.0,206.0,261.0,260.0,308.0,9725.0,6.666666667,6.0
1181,155856,CA,F,1207.0,284.0,303.0,458.0,488.0,19872.0,7.25,10.0
1182,107321,NE,M,490.0,250.0,299.0,288.0,345.0,11320.0,3.269230769,20.0
1183,139500,NM,F,805.0,207.0,243.0,237.0,289.0,10226.0,8.266666667,20.0
1184,108381,LA,M,638.0,220.0,243.0,255.0,291.0,11076.0,15.66666667,20.0
1185,129653,CO,M,1208.0,571.0,594.0,616.0,660.0,20295.0,15.0,15.0
1186,102795,MO,M,198.0,208.0,252.0,261.0,297.0,9961.0,15.0,10.0
1187,178085,OR,M,443.0,204.0,218.0,232.0,267.0,9473.0,10.42857143,20.0
1188,12819,MO,F,1284.0,410.0,539.0,532.0,642.0,24921.0,13.44444444,20.0
1189,99543,MO,M,675.0,,352.0,343.0,365.0,10538.0,5.785714286,15.0
1190,65804,MI,F,668.0,272.0,369.0,311.0,391.0,17206.0,6.411764706,10.0
1191,35947,FL,F,575.0,232.0,259.0,255.0,289.0,9634.0,7.666666667,14.0
1192,152961,CA,F,2375.0,428.0,471.0,535.0,571.0,23387.0,20.0,8.0
1193,161129,CA,F,1091.0,330.0,348.0,382.0,397.0,14093.0,11.95238095,20.0
1194,177315,OR,M,1015.0,354.0,360.0,404.0,422.0,,,15.0
1195,104755,KS,M,1413.0,634.0,665.0,727.0,755.0,27583.0,8.285714286,16.0
1196,147838,CA,F,3738.0,534.0,581.0,599.0,683.0,26455.0,16.0,20.0
1197,182748,WA,male,849.0,281.0,327.0,327.0,380.0,14308.0,13.30769231,12.0
1198,177238,OR,F,871.0,309.0,344.0,362.0,390.0,15151.0,9.55,12.0
1199,191138,TX,F,571.0,300.0,333.0,336.0,366.0,10689.0,15.0,15.0
1200,133932,WA,male,0.0,55.0,68.0,63.0,89.0,8170.0,4.555555556,5.0
1201,120608,TX,F,375.0,182.0,207.0,208.0,232.0,8256.0,15.0,15.0
1202,11562,CA,F,3435.0,490.0,546.0,560.0,614.0,26467.0,,50.0
1203,87541,WA,F,466.0,211.0,252.0,244.0,289.0,10094.0,5.625,5.0
1204,1722,CA,M,1668.0,648.0,664.0,663.0,668.0,,13.38461539,10.0
1205,32843,FL,M,546.0,283.0,256.0,344.0,322.0,,,15.0
1206,77439,WI,male,713.0,360.0,372.0,408.0,429.0,12547.0,11.3125,17.0
1207,140457,NM,M,576.0,263.0,355.0,,338.0,12326.0,6.04,10.0
1208,70144,FL,F,585.0,459.0,393.0,445.0,427.0,8656.0,13.58333333,15.0
1209,157947,CA,F,2022.0,441.0,,496.0,569.0,21300.0,4.777777778,5.0
1210,137680,Arizona,Female,786.0,220.0,264.0,274.0,318.0,11624.0,6.222222222,5.0
1211,153708,CA,F,1406.0,431.0,536.0,453.0,556.0,21369.0,15.0,21.0
1212,27217,GA,F,503.0,239.0,275.0,287.0,324.0,,20.0,15.0
1213,1442,MO,F,1602.0,459.0,475.0,561.0,593.0,18855.0,18.42105263,24.0
1214,38327,FL,M,736.0,274.0,276.0,311.0,316.0,11510.0,10.4,11.0
1215,109287,LA,F,393.0,130.0,147.0,178.0,213.0,5559.0,4.363636364,5.0
1216,77784,WI,F,987.0,430.0,469.0,476.0,521.0,18625.0,10.0,16.0
1217,22098,NC,female,529.0,254.0,301.0,284.0,326.0,11595.0,2.439814815,2.0
1218,156224,CA,M,4933.0,691.0,736.0,762.0,816.0,37073.0,26.5,30.0
1219,169224,CA,F,,482.0,507.0,543.0,573.0,16952.0,15.57142857,36.0
1220,146341,CA,M,2397.0,409.0,486.0,402.0,459.0,16946.0,9.9,20.0
1221,102630,MO,M,651.0,336.0,415.0,395.0,459.0,15058.0,3.578947368,5.0
1222,119362,TX,F,1711.0,400.0,806.0,566.0,810.0,33841.0,16.0,45.0
1223,92962,CA,M,,749.0,777.0,784.0,818.0,27400.0,20.0,20.0
1224,14420,SC,F,473.0,300.0,319.0,333.0,373.0,11482.0,8.666666667,10.0
1225,157687,CA,F,4954.0,1106.0,1195.0,1086.0,1146.0,42857.0,7.444444444,15.0
1226,145436,TX,M,775.0,494.0,465.0,489.0,467.0,14903.0,25.0,10.0
1227,62795,IN,F,505.0,273.0,330.0,316.0,356.0,10974.0,20.0,20.0
1228,80153,WI,male,416.0,247.0,297.0,292.0,340.0,11789.0,15.0,5.0
1229,21107,NC,F,678.0,260.0,289.0,303.0,335.0,11906.0,8.777777778,7.0
1230,164551,CA,F,1158.0,369.0,398.0,373.0,386.0,11592.0,4.090909091,3.0
1231,53485,TN,F,861.0,248.0,314.0,278.0,328.0,16517.0,7.0,7.0
1232,25331,SC,F,407.0,157.0,193.0,221.0,260.0,7762.0,16.66666667,22.0
1233,189130,IL,M,1094.0,363.0,388.0,421.0,444.0,15967.0,20.83333333,51.0
1234,190840,IL,M,485.0,297.0,309.0,329.0,340.0,10899.0,21.25,25.0
1235,341,GA,F,,327.0,375.0,389.0,416.0,12605.0,11.0,25.0
1236,109240,LA,M,445.0,180.0,210.0,226.0,256.0,7560.0,6.321428571,7.0
1237,6028,NE,M,2458.0,1178.0,1203.0,,1118.0,58088.0,13.58139535,15.0
1238,169722,CA,F,1428.0,301.0,277.0,322.0,297.0,,25.0,20.0
1239,91467,IL,F,693.0,407.0,399.0,390.0,386.0,11864.0,6.588235294,8.0
1240,88537,IL,M,873.0,211.0,291.0,251.0,319.0,14513.0,3.173913044,5.0
1241,162740,CA,F,2807.0,478.0,497.0,504.0,542.0,17103.0,12.75,14.0
1242,123622,TX,M,351.0,,278.0,283.0,304.0,9113.0,14.0,25.0
1243,12370,CA,F,2067.0,489.0,534.0,540.0,583.0,,450.0,20.0
1244,91453,IL,F,999.0,411.0,453.0,465.0,496.0,15934.0,18.71428571,21.0
1245,42543,FL,M,419.0,218.0,243.0,277.0,305.0,9540.0,8.75,20.0
1246,89768,IL,M,962.0,327.0,479.0,361.0,465.0,14486.0,,11.0
1247,139175,NM,F,542.0,220.0,252.0,272.0,298.0,9481.0,,10.0
1248,83559,OK,M,780.0,278.0,323.0,345.0,414.0,14360.0,14.14285714,10.0
1249,113312,OK,F,1229.0,546.0,649.0,555.0,700.0,30054.0,5.214285714,5.0
1250,117329,TX,F,928.0,408.0,452.0,444.0,452.0,17067.0,12.83333333,15.0
1251,56674,KY,M,335.0,137.0,205.0,166.0,195.0,6927.0,,15.0
1252,40105,FL,F,,228.0,277.0,309.0,326.0,13851.0,15.0,23.0
1253,76914,IA,M,337.0,220.0,265.0,258.0,301.0,8147.0,9.714285714,15.0
1254,7947,MI,M,,279.0,337.0,321.0,372.0,12466.0,9.074074074,11.0
1255,166350,CA,F,3333.0,690.0,871.0,759.0,913.0,37495.0,,25.0
1256,2151,CA,M,1126.0,243.0,261.0,275.0,285.0,8614.0,20.8,25.0
1257,107298,NE,F,0.0,0.0,0.0,0.0,0.0,0.0,38.0,43.0
1258,37762,FL,M,1987.0,403.0,524.0,567.0,633.0,29344.0,14.0,30.0
1259,117383,TX,F,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0
1260,174375,OR,F,1093.0,315.0,431.0,386.0,483.0,15130.0,25.0,25.0
1261,102742,MO,M,238.0,176.0,225.0,233.0,287.0,10253.0,6.636363636,9.0
1262,53793,TN,F,966.0,517.0,528.0,547.0,569.0,18463.0,7.714285714,5.0
1263,59070,KY,M,377.0,234.0,252.0,276.0,285.0,9657.0,10.25,10.0
1264,107279,NE,F,825.0,417.0,459.0,453.0,503.0,16332.0,4.0,4.0
1265,88886,IL,M,962.0,391.0,444.0,452.0,486.0,17404.0,35.0,40.0
1266,190552,NM,M,1082.0,482.0,566.0,522.0,609.0,22454.0,10.08333333,7.0
1267,148869,CA,M,2362.0,613.0,632.0,655.0,678.0,21179.0,13.375,15.0
1268,146463,CA,U,2163.0,484.0,522.0,537.0,581.0,17262.0,4.833333333,5.0
1269,85204,MN,M,359.0,168.0,258.0,203.0,269.0,9568.0,11.91666667,20.0
1270,143782,CA,M,5854.0,927.0,1077.0,920.0,993.0,45167.0,28.0,25.0
1271,17102,NC,female,685.0,271.0,314.0,339.0,396.0,13235.0,5.692307692,7.0
1272,190157,NC,female,603.0,173.0,215.0,239.0,329.0,12562.0,9.857142857,15.0
1273,93681,IL,M,682.0,322.0,359.0,297.0,336.0,8194.0,12.33333333,16.0
1274,105741,KS,M,581.0,295.0,349.0,349.0,402.0,13925.0,17.0,20.0
1275,98962,IL,F,380.0,229.0,277.0,299.0,351.0,11773.0,11.66666667,25.0
1276,32552,FL,F,1229.0,469.0,502.0,507.0,544.0,,7.5,20.0
1277,23465,SC,F,689.0,313.0,320.0,343.0,350.0,12601.0,12.0,15.0
1278,155130,CA,M,1715.0,607.0,619.0,647.0,660.0,21473.0,,4.5
1279,15017,FL,F,762.0,254.0,355.0,327.0,411.0,17458.0,8.761904762,18.0
1280,123438,TX,F,683.0,449.0,471.0,484.0,507.0,19552.0,6.8125,3.0
1281,178796,WA,F,1648.0,395.0,488.0,480.0,542.0,22216.0,8.538461539,9.0
1282,143790,CA,F,5907.0,1285.0,1340.0,1063.0,1144.0,91205.0,16.0,15.0
1283,173737,HI,M,1473.0,327.0,324.0,395.0,382.0,12051.0,,20.0
1284,57017,FL,F,484.0,150.0,243.0,195.0,266.0,11909.0,20.0,20.0
1285,131551,CO,M,645.0,214.0,308.0,251.0,313.0,14783.0,8.916666667,10.0
1286,72796,MI,M,577.0,375.0,380.0,389.0,394.0,15853.0,9.571428571,15.0
1287,178498,WA,male,1642.0,275.0,388.0,349.0,485.0,19679.0,11.83333333,15.0
1288,77742,TX,F,1163.0,378.0,459.0,439.0,526.0,,5.4,5.0
1289,21204,NC,female,675.0,305.0,373.0,365.0,427.0,16318.0,6.409090909,8.0
1290,71146,MI,F,602.0,336.0,366.0,363.0,391.0,12418.0,9.0,10.0
1291,161230,CA,F,746.0,346.0,352.0,,368.0,10165.0,,20.0
1292,67712,MI,F,459.0,116.0,518.0,280.0,533.0,19070.0,,100.0
1293,178540,WA,F,922.0,232.0,298.0,298.0,361.0,13725.0,8.5,15.0
1294,35306,FL,F,833.0,277.0,350.0,329.0,387.0,14317.0,12.25,25.0
1295,14984,MN,M,1793.0,781.0,796.0,832.0,849.0,27481.0,14.28571429,15.0
1296,53295,TN,F,470.0,235.0,292.0,275.0,318.0,8963.0,12.5,15.0
1297,115398,OK,F,338.0,203.0,254.0,242.0,284.0,,5.076923077,5.0
1298,24610,SC,M,420.0,225.0,253.0,249.0,285.0,,4.9,4.0
1299,116993,TX,M,1576.0,388.0,418.0,528.0,579.0,24013.0,12.85714286,10.0
1300,80800,WI,F,677.0,282.0,303.0,334.0,370.0,11541.0,8.428571429,8.0
1301,72757,MI,F,559.0,344.0,361.0,378.0,403.0,13072.0,11.0,21.0
1302,38642,FL,M,731.0,350.0,385.0,401.0,432.0,13977.0,15.0,10.0
1303,179293,WA,male,1196.0,327.0,406.0,382.0,456.0,16530.0,10.46153846,10.0
1304,79427,WI,F,718.0,410.0,443.0,425.0,462.0,14721.0,8.578947368,10.0
1305,99813,MO,M,460.0,223.0,265.0,257.0,297.0,,11.0,20.0
1306,368,CA,M,2257.0,485.0,541.0,488.0,,17885.0,6.5,10.0
1307,129200,CO,F,726.0,370.0,426.0,388.0,406.0,13631.0,9.2,14.0
1308,171215,CA,M,1327.0,397.0,409.0,435.0,442.0,15850.0,11.33333333,17.0
1309,41222,FL,M,956.0,348.0,344.0,412.0,417.0,,11.44444444,20.0
1310,44410,FL,M,565.0,154.0,163.0,180.0,193.0,6724.0,6.909090909,8.0
1311,175057,OR,M,987.0,361.0,440.0,400.0,,18610.0,12.11111111,19.0
1312,83959,MN,F,1138.0,545.0,613.0,602.0,672.0,23589.0,9.68,16.0
1313,35877,FL,F,535.0,226.0,236.0,250.0,265.0,9934.0,4.285714286,5.0
1314,96763,IL,F,427.0,71.0,141.0,121.0,253.0,6671.0,,20.0
1315,144691,CA,M,5806.0,778.0,871.0,830.0,896.0,50987.0,20.0,20.0
1316,180805,WA,F,1413.0,306.0,329.0,397.0,435.0,18792.0,6.666666667,20.0
1317,180050,WA,F,1180.0,333.0,385.0,414.0,464.0,20815.0,12.9,25.0
1318,111592,AR,M,318.0,53.0,105.0,113.0,152.0,3748.0,17.45454546,16.0
1319,66087,MI,F,554.0,414.0,424.0,432.0,445.0,15267.0,7.866666667,20.0
1320,121554,TX,F,1900.0,404.0,582.0,498.0,664.0,34592.0,5.2,6.0
1321,137429,Arizona,M,866.0,387.0,453.0,428.0,491.0,24381.0,25.0,25.0
1322,127171,TX,F,1223.0,313.0,419.0,444.0,538.0,17822.0,9.0,15.0
1323,167517,CA,F,2324.0,374.0,404.0,445.0,484.0,14229.0,10.6,25.0
1324,14386,MO,F,2528.0,439.0,591.0,542.0,686.0,32768.0,24.77777778,10.0
1325,184011,WA,F,1183.0,217.0,528.0,379.0,628.0,24703.0,37.5,25.0
1326,121967,TX,M,655.0,318.0,315.0,328.0,324.0,8044.0,8.75,15.0
1327,20194,NC,female,399.0,211.0,259.0,249.0,295.0,9617.0,6.2,10.0
1328,84967,MN,M,418.0,190.0,290.0,244.0,403.0,13707.0,10.71428571,15.0
1329,93684,IL,M,595.0,385.0,394.0,406.0,419.0,12802.0,8.875,11.0
1330,92802,IL,M,0.0,0.0,0.0,0.0,0.0,0.0,11.33333333,10.0
1331,24900,SC,F,548.0,289.0,327.0,340.0,388.0,11933.0,11.66666667,25.0
1332,121926,TX,F,1125.0,227.0,287.0,246.0,279.0,15743.0,10.25,20.0
1333,12003,CA,F,,749.0,785.0,795.0,838.0,30685.0,12.3125,20.0
1334,7852,NE,F,503.0,261.0,267.0,290.0,308.0,9917.0,8.863636364,10.0
1335,111137,AR,Female,545.0,257.0,265.0,301.0,301.0,,17.625,21.0
1336,47688,AL,F,455.0,257.0,350.0,321.0,389.0,13452.0,12.0,10.0
1337,25576,GA,M,1201.0,317.0,408.0,426.0,507.0,19960.0,7.818181818,21.0
1338,127392,TX,M,592.0,188.0,406.0,240.0,359.0,14406.0,16.27272727,23.0
1339,77495,WI,F,614.0,340.0,388.0,377.0,428.0,14439.0,7.636363636,10.0
1340,87210,MT,female,423.0,256.0,296.0,295.0,344.0,10311.0,11.0,20.0
1341,93218,IL,M,302.0,208.0,216.0,207.0,203.0,5668.0,11.25,10.0
1342,184974,AK,F,1157.0,365.0,514.0,448.0,559.0,21892.0,7.714285714,10.0
1343,136768,CA,F,2312.0,456.0,516.0,531.0,589.0,21372.0,6.333333333,2.0
1344,42724,FL,M,440.0,164.0,186.0,220.0,254.0,8444.0,9.666666667,25.0
1345,82313,MN,F,569.0,276.0,315.0,317.0,350.0,12795.0,9.727272727,15.0
1346,132820,WY,F,,353.0,393.0,406.0,457.0,14347.0,9.058823529,15.0
1347,51683,TN,M,690.0,194.0,371.0,263.0,411.0,13120.0,5.0,5.0
1348,93538,IL,F,438.0,159.0,146.0,165.0,156.0,,20.66666667,36.0
1349,145407,CA,F,2166.0,415.0,402.0,457.0,445.0,16471.0,8.095238095,10.0
1350,55553,MS,M,394.0,188.0,220.0,227.0,,,,20.0
1351,58447,KY,F,630.0,300.0,327.0,321.0,361.0,13719.0,9.2,10.0
1352,159424,CA,M,3276.0,358.0,478.0,436.0,555.0,23535.0,25.0,75.0
1353,34649,FL,F,1171.0,483.0,512.0,544.0,570.0,19553.0,5.2,7.0
1354,50154,TN,M,1103.0,467.0,503.0,497.0,524.0,17130.0,,15.0
1355,77432,WI,male,673.0,293.0,335.0,296.0,348.0,12900.0,11.5,15.0
1356,152821,CA,F,1633.0,286.0,318.0,306.0,351.0,16765.0,5.8,11.0
1357,57964,KY,M,428.0,166.0,304.0,240.0,334.0,13608.0,9.1875,12.0
1358,188385,TX,F,262.0,150.0,194.0,186.0,228.0,8475.0,15.0,5.0
1359,65899,MI,F,905.0,470.0,533.0,549.0,605.0,21564.0,7.25,10.0
1360,171302,CA,F,1693.0,423.0,467.0,457.0,492.0,17493.0,11.66666667,15.0
1361,38106,FL,F,1806.0,243.0,312.0,338.0,450.0,22969.0,2.795454546,3.0
1362,35906,FL,F,,284.0,325.0,313.0,368.0,,15.33333333,15.0
1363,4513,MI,M,630.0,355.0,396.0,395.0,437.0,15914.0,13.0,20.0
1364,14272,AR,Female,389.0,207.0,234.0,253.0,286.0,,12.66666667,20.0
1365,1779,AR,M,417.0,,199.0,,282.0,6858.0,13.0,12.5
1366,180512,WA,male,731.0,304.0,355.0,349.0,382.0,,6.578947368,10.0
1367,41065,NV,F,1569.0,673.0,672.0,785.0,781.0,25775.0,12.5,15.0
1368,111949,AR,Female,335.0,166.0,207.0,207.0,239.0,8297.0,4.606060606,5.0
1369,35043,FL,M,1357.0,521.0,534.0,571.0,587.0,20642.0,13.0,16.0
1370,86311,SD,U,530.0,309.0,375.0,276.0,375.0,11438.0,5.5,6.0
1371,182293,WA,male,883.0,294.0,315.0,355.0,363.0,13642.0,14.25,19.0
1372,179023,WA,male,982.0,318.0,388.0,341.0,384.0,12744.0,20.0,35.0
1373,65481,MI,M,663.0,432.0,501.0,483.0,534.0,16668.0,,20.0
1374,21144,NC,M,827.0,240.0,275.0,297.0,319.0,12413.0,6.3125,6.0
1375,9390,MI,F,266.0,146.0,167.0,217.0,211.0,,8.09375,5.0
1376,157973,CA,M,1967.0,371.0,409.0,403.0,436.0,24029.0,10.5,12.0
1377,176890,OR,F,470.0,305.0,339.0,318.0,355.0,11035.0,5.625,8.0
1378,65181,MI,M,626.0,356.0,388.0,392.0,440.0,16309.0,9.8,11.0
1379,181083,WA,male,1521.0,412.0,422.0,497.0,543.0,19703.0,8.571428571,5.0
1380,175951,OR,F,584.0,282.0,314.0,318.0,347.0,13789.0,10.4,15.0
1381,20966,NC,female,588.0,257.0,288.0,285.0,318.0,10225.0,19.0,20.0
1382,91779,IL,F,1063.0,294.0,360.0,354.0,434.0,18383.0,20.0,20.0
1383,98099,IL,F,588.0,272.0,345.0,331.0,387.0,13570.0,13.33333333,21.0
1384,32485,FL,F,663.0,293.0,315.0,305.0,340.0,12675.0,11.66666667,37.0
1385,111284,AR,Female,582.0,,308.0,323.0,340.0,10930.0,4.272727273,5.0
1386,15651,NC,female,1497.0,581.0,678.0,667.0,762.0,30594.0,6.928571429,10.0
1387,96220,IL,F,281.0,280.0,314.0,274.0,342.0,10874.0,,14.0
1388,73221,MI,M,784.0,289.0,378.0,332.0,400.0,12840.0,11.0,10.0
1389,170143,CA,F,,404.0,420.0,411.0,433.0,13454.0,4.571428571,5.0
1390,43884,FL,M,645.0,226.0,249.0,257.0,284.0,,5.285714286,5.0
1391,61338,IN,M,544.0,330.0,403.0,360.0,433.0,14398.0,5.133333333,5.0
1392,82636,MN,F,896.0,291.0,335.0,340.0,438.0,17357.0,8.6,15.0
1393,190730,NV,M,398.0,248.0,303.0,292.0,337.0,11618.0,8.45,14.0
1394,121071,TX,F,900.0,273.0,337.0,336.0,455.0,19298.0,13.6,15.0
1395,94386,IL,M,1421.0,435.0,604.0,534.0,662.0,18555.0,5.714285714,6.0
1396,31094,GA,F,405.0,166.0,208.0,215.0,254.0,7997.0,6.666666667,5.0
1397,58463,KY,M,297.0,,178.0,185.0,187.0,5972.0,21.0,10.0
1398,160716,KS,F,317.0,231.0,249.0,241.0,249.0,17155.0,4.885769231,7.0
1399,156414,CA,F,2184.0,351.0,376.0,394.0,419.0,16480.0,12.5,20.0
